Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,13,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,400,running,55,47,5
2,21,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,400,running,0,35,0
3,18,17,Chris Buescher,Fastenal   (Jack Roush),Ford,400,running,0,38,0
4,3,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,400,running,22,50,0
5,23,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,400,running,1,35,0
6,17,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,400,running,222,45,1
7,6,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,400,running,0,31,0
8,32,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,400,running,0,34,0
9,29,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,400,running,0,29,0
10,10,12,Ryan Blaney,BodyArmor   (Roger Penske),Ford,400,running,1,38,0
11,4,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,400,running,0,32,0
12,33,2,Austin Cindric,Menards  Duracell   (Roger Penske),Ford,399,running,0,25,0
13,11,23,Bubba Wallace,Leidos   (23XI Racing),Toyota,399,running,0,24,0
14,1,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,399,running,11,40,0
15,8,6,Brad Keselowski,RoushParts.com   (Jack Roush),Ford,399,running,0,29,0
16,12,3,Austin Dillon,Huk Performance Fishing   (Richard Childress),Chevrolet,399,running,0,21,0
17,22,42,Ty Dillon,Allegiant   (Petty GMS Motorsports),Chevrolet,398,running,0,20,0
18,2,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,398,running,80,29,1
19,24,99,Daniel Suarez,CommScope   (Trackhouse Racing),Chevrolet,398,running,0,18,0
20,5,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,398,running,0,20,0
21,27,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,398,running,0,16,0
22,20,47,Ricky Stenhouse Jr,Kroger/Kleenex   (JTG-Daugherty Racing),Chevrolet,398,running,6,15,0
23,15,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,397,running,0,16,0
24,19,16,Noah Gragson,Chevy Accessories   (Matthew Kaulig),Chevrolet,397,running,0,0,0
25,30,21,Harrison Burton,Menards  Dutch Boy   (Wood Brothers),Ford,397,running,0,12,0
26,7,41,Cole Custer,Jacob Construction   (Stewart Haas Racing),Ford,397,running,2,13,0
27,16,38,Todd Gilliland,The Pete Store   (Bob Jenkins),Ford,397,running,0,10,0
28,31,7,Corey LaJoie,Built.com   (Spire Motorsports),Chevrolet,397,running,0,9,0
29,34,34,Michael McDowell,Chicago Pneumatic Compressors   (Bob Jenkins),Ford,395,running,0,8,0
30,25,77,Landon Cassill,Voyager: Crypto for All   (Spire Motorsports),Chevrolet,395,running,0,0,0
31,26,8,Tyler Reddick,3CHI   (Richard Childress),Chevrolet,394,running,0,6,0
32,35,15,J.J. Yeley,Rick Ware,Ford,393,running,0,0,0
33,36,78,B.J. McLeod,Blaster   (B.J. McLeod),Ford,392,running,0,0,0
34,28,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,391,running,0,3,0
35,9,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,240,crash,0,2,0
36,14,45,Ty Gibbs,Jordan Brand   (23XI Racing),Toyota,180,engine,0,0,0
