Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,4,4,,
yellow_flag,5,7,3,spun turn 4,none
green_flag,8,71,64,,
yellow_flag,72,78,7,end of stage 1,#31
green_flag,79,231,153,,
yellow_flag,232,239,8,end of stage 2,#23
green_flag,240,240,1,,
yellow_flag,241,245,5,accident turn 4,#24
green_flag,246,251,6,,
yellow_flag,252,256,5,spun turn 4,#2
green_flag,257,400,144,,
Percent of race run under caution: 7.0%             Average green flag run: 62.0 laps
