Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,31,31,,
yellow_flag,32,36,5,competition,#53
green_flag,37,41,5,,
yellow_flag,42,47,6,#1 accident turn 1,#78
green_flag,48,81,34,,
yellow_flag,82,88,7,end of stage 1,#53
green_flag,89,236,148,,
yellow_flag,237,244,8,end of stage 2,#9
green_flag,245,250,6,,
yellow_flag,251,254,4,#23 accident turn 1,#3
green_flag,255,400,146,,
Percent of race run under caution: 7.5%             Average green flag run: 61.7 laps
