Leader,From Lap,To Lap,# Of Laps
Aric Almirola,1,39,39
Joey Logano,40,40,1
Aric Almirola,41,47,7
Joey Logano,48,57,10
Ryan Blaney,58,62,5
B.J. McLeod,63,63,1
Kyle Larson,64,67,4
Ryan Blaney,68,81,14
Bubba Wallace,82,86,5
Martin Truex Jr,87,91,5
Chris Buescher,92,130,39
Austin Cindric,131,136,6
Brad Keselowski,137,137,1
Austin Cindric,138,141,4
Brad Keselowski,142,145,4
Ryan Blaney,146,146,1
Brad Keselowski,147,160,14
A.J. Allmendinger,161,166,6
William Byron,167,185,19
