driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
William Byron,18,36,1,1,36,16,29,144,115,56,38.9,6,95,51.4,19,10.3,185,97.6
Daniel Suarez,26,11,2,2,28,16,-4,148,152,56,37.8,5,72,38.9,0,0.0,185,78.7
A.J. Allmendinger,19,5,3,1,24,10,24,167,143,120,71.9,5,148,80.0,6,3.2,185,110.1
Michael McDowell,20,31,4,1,36,17,12,185,173,117,63.2,3,106,57.3,0,0.0,185,81.9
Kyle Busch,22,19,5,5,36,19,13,201,188,64,31.8,7,52,28.1,0,0.0,185,74.8
Brad Keselowski,11,18,6,1,34,14,24,161,137,95,59.0,4,106,57.3,19,10.3,185,89.9
J.J. Yeley,24,27,7,4,35,24,-11,117,128,18,15.4,4,26,14.1,0,0.0,185,58.9
Justin Haley,17,4,8,1,29,13,24,226,202,146,64.6,4,118,63.8,0,0.0,185,94.5
Ryan Blaney,2,10,9,1,23,5,11,98,87,78,79.6,0,172,93.0,20,10.8,185,120.3
Ricky Stenhouse Jr,29,22,10,4,34,23,-13,143,156,36,25.2,6,30,16.2,0,0.0,185,60.0
Erik Jones,25,16,11,3,36,19,22,216,194,72,33.3,4,75,40.5,0,0.0,185,76.2
Austin Cindric,10,12,12,1,23,7,4,160,156,135,84.4,3,172,93.0,10,5.4,185,106.4
Chase Elliott,23,29,13,4,33,18,12,192,180,64,33.3,6,57,30.8,0,0.0,185,71.6
Denny Hamlin,14,15,14,3,35,16,21,148,127,87,58.8,3,106,57.3,0,0.0,185,80.7
Chris Buescher,15,1,15,1,25,11,1,130,129,80,61.5,3,108,58.4,39,21.1,185,91.8
Todd Gilliland,9,13,16,3,28,15,-21,154,175,100,64.9,4,121,65.4,0,0.0,185,74.5
Joey Logano,4,7,17,1,26,6,-10,83,93,66,79.5,1,156,84.3,11,5.9,185,95.9
Aric Almirola,1,32,18,1,35,15,-39,130,169,38,29.2,5,90,48.6,46,24.9,185,79.2
Ty Dillon,27,24,19,2,36,30,-45,60,105,3,5.0,0,7,3.8,0,0.0,185,37.0
B.J. McLeod,35,28,20,1,37,28,-20,117,137,18,15.4,0,13,7.0,1,0.5,185,40.7
Austin Dillon,33,25,21,14,37,26,-21,106,127,4,3.8,4,2,1.1,0,0.0,185,46.7
Chase Briscoe,3,34,22,3,35,22,-22,73,95,21,28.8,8,56,30.3,0,0.0,185,54.6
Christopher Bell,34,21,23,4,35,18,39,210,171,80,38.1,5,72,38.9,0,0.0,185,71.8
Ryan Preece,13,8,24,2,27,14,-9,160,169,117,73.1,2,109,58.9,0,0.0,185,71.8
Bubba Wallace,37,3,25,1,37,17,25,204,179,123,60.3,2,93,50.3,5,2.7,185,66.4
Alex Bowman,36,6,26,2,36,16,19,172,153,107,62.2,6,93,50.3,0,0.0,185,81.5
Tyler Reddick,12,23,27,4,35,16,28,150,122,84,56.0,3,106,57.3,0,0.0,185,63.1
Harrison Burton,5,37,28,4,37,32,-1,9,10,5,55.6,0,16,8.7,0,0.0,184,35.3
Martin Truex Jr,16,2,29,1,35,13,23,179,156,96,53.6,6,114,62.0,5,2.7,184,86.6
Kevin Harvick,6,9,30,6,32,21,-40,123,163,42,34.1,3,52,28.7,0,0.0,181,48.1
Corey LaJoie,28,17,31,9,36,26,7,84,77,25,29.8,0,24,13.4,0,0.0,179,39.0
Cole Custer,21,30,32,6,36,29,-45,88,133,12,13.6,2,12,6.7,0,0.0,178,33.6
Noah Gragson,31,26,33,9,37,28,-25,111,136,13,11.7,6,16,9.2,0,0.0,174,33.3
Ty Gibbs,7,20,34,5,34,20,-10,118,128,64,54.2,6,80,53.3,0,0.0,150,69.8
Ross Chastain,30,14,35,11,36,27,3,100,97,12,12.0,2,11,8.9,0,0.0,124,38.9
Kyle Larson,8,35,36,1,35,21,-3,69,72,68,98.6,3,89,80.2,4,3.6,111,76.0
Austin Hill,32,33,37,22,37,35,-10,42,52,0,0.0,3,0,0.0,0,0.0,92,24.1
