Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,26,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,331,running,9,40,5
2,36,71,Zane Smith,Jockey Outdoors By Luke Bryan   (Spire Motorsports),Chevrolet,331,running,0,35,0
3,6,45,Tyler Reddick,Monster Energy   (23XI Racing),Toyota,331,running,16,51,0
4,22,41,Ryan Preece,HaasTooling.com   (Stewart Haas Racing),Ford,331,running,0,33,0
5,9,17,Chris Buescher,BuildSubmarines.com   (Jack Roush),Ford,331,running,0,37,0
6,18,12,Ryan Blaney,MenardsIdeal Garage Doors   (Roger Penske),Ford,331,running,26,34,0
7,24,23,Bubba Wallace,Columbia Sportswear Company   (23XI Racing),Toyota,331,running,0,31,0
8,4,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,331,running,0,44,0
9,37,31,Daniel Hemric,Cirkul   (Matthew Kaulig),Chevrolet,331,running,0,28,0
10,16,10,Noah Gragson,Bass Pro Shops Winchester   (Stewart Haas Racing),Ford,331,running,0,28,0
11,28,16,A.J. Allmendinger,Celsius   (Matthew Kaulig),Chevrolet,331,running,1,0,0
12,1,11,Denny Hamlin,FedEx   (Joe Gibbs),Toyota,331,running,70,41,0
13,33,51,Justin Haley,Pinnacle Home Improvement   (Rick Ware),Ford,331,running,0,24,0
14,12,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,331,running,0,23,0
15,10,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,331,running,0,22,0
16,15,77,Carson Hocevar,Zeigler Auto Group   (Spire Motorsports),Chevrolet,331,running,0,-4,0
17,32,38,Todd Gilliland,gener8tor   (Bob Jenkins),Ford,331,running,0,20,0
18,13,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,331,running,0,24,0
19,7,24,William Byron,Valvoline   (Rick Hendrick),Chevrolet,331,running,0,22,0
20,21,7,Corey LaJoie,Garner Trucking   (Spire Motorsports),Chevrolet,331,running,0,17,0
21,19,14,Chase Briscoe,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,331,running,0,16,0
22,31,99,Daniel Suarez,Tootsies Orchid Lounge   (Trackhouse Racing),Chevrolet,331,running,0,15,0
23,8,54,Ty Gibbs,Interstate Batteries   (Joe Gibbs),Toyota,331,running,2,19,0
24,17,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,331,running,0,19,0
25,5,6,Brad Keselowski,Consumer Cellular   (Jack Roush),Ford,330,running,0,24,0
26,2,4,Josh Berry,Overstock.com   (Stewart Haas Racing),Ford,327,crash,0,11,0
27,27,8,Kyle Busch,zone / Thorntons   (Richard Childress),Chevrolet,319,crash,0,10,0
28,25,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,312,crash,0,9,0
29,29,50,Corey Heim,Mobil 1 50th Anniversary   (23XI Racing),Toyota,312,crash,0,0,0
30,23,47,Ricky Stenhouse Jr,Artesano Hawaiian/Oscar Mayer   (JTG-Daugherty Racing),Chevrolet,312,crash,0,7,0
31,35,42,John H. Nemechek,Massey Motor Freight   (Legacy Motor Club),Toyota,306,crash,0,6,0
32,11,3,Austin Dillon,BREZTRI   (Richard Childress),Chevrolet,305,crash,0,5,0
33,20,1,Ross Chastain,Busch Country   (Trackhouse Racing),Chevrolet,304,crash,45,4,0
34,34,43,Erik Jones,Family Dollar   (Legacy Motor Club),Toyota,287,suspension,0,3,0
35,14,34,Michael McDowell,Love's / Fleetguard   (Bob Jenkins),Ford,239,transmission,31,2,0
36,3,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,227,crash,131,21,2
37,30,15,Riley Herbst,Monster Energy Zero Sugar   (Rick Ware),Ford,201,crash,0,0,0
38,38,66,Chad Finchum,Cooper&Hunter   (Carl Long),Ford,132,electrical,0,0,0
