driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Joey Logano,26,21,1,1,30,15,-13,127,140,47,37.0,11,156,47.1,9,2.7,331,91.8
Zane Smith,36,33,2,2,36,29,-14,136,150,13,9.6,0,34,10.3,0,0.0,331,54.3
Tyler Reddick,6,2,3,1,27,6,27,99,72,78,78.8,21,321,97.0,16,4.8,331,115.0
Ryan Preece,22,22,4,3,33,24,-6,155,161,7,4.5,0,17,5.1,0,0.0,331,59.0
Chris Buescher,9,8,5,2,26,11,6,100,94,63,63.0,4,293,88.5,0,0.0,331,98.5
Ryan Blaney,18,9,6,1,33,14,-9,92,101,50,54.3,26,218,65.9,26,7.9,331,102.0
Bubba Wallace,24,24,7,3,34,14,9,133,124,62,46.6,1,222,67.1,0,0.0,331,86.7
Kyle Larson,4,3,8,2,29,7,36,109,73,66,60.6,16,302,91.2,0,0.0,331,108.8
Daniel Hemric,37,36,9,4,37,26,-8,156,164,15,9.6,2,42,12.7,0,0.0,331,52.8
Noah Gragson,16,10,10,4,32,17,-17,118,135,35,29.7,5,135,40.8,0,0.0,331,76.4
A.J. Allmendinger,28,25,11,1,36,23,-32,122,154,29,23.8,1,86,26.0,1,0.3,331,67.9
Denny Hamlin,1,5,12,1,23,5,23,101,78,74,73.3,42,328,99.1,70,21.1,331,118.5
Justin Haley,33,32,13,9,38,25,16,124,108,24,19.4,0,95,28.7,0,0.0,331,60.7
Alex Bowman,12,23,14,3,35,18,-9,143,152,19,13.3,2,102,30.8,0,0.0,331,73.2
Austin Cindric,10,26,15,10,36,22,4,138,134,1,0.7,1,37,11.2,0,0.0,331,68.9
Carson Hocevar,15,13,16,6,34,18,-12,124,136,43,34.7,1,156,47.1,0,0.0,331,66.2
Todd Gilliland,32,18,17,4,35,23,-1,130,131,14,10.8,0,36,10.9,0,0.0,331,49.7
Chase Elliott,13,6,18,5,33,12,10,100,90,45,45.0,0,260,78.6,0,0.0,331,84.8
William Byron,7,14,19,2,35,16,7,96,89,41,42.7,0,217,65.6,0,0.0,331,74.5
Corey LaJoie,21,31,20,2,36,21,-25,133,158,22,16.5,0,62,18.7,0,0.0,331,55.8
Chase Briscoe,19,17,21,1,35,21,-12,120,132,15,12.5,0,54,16.3,0,0.0,331,55.2
Daniel Suarez,31,19,22,10,35,22,-4,171,175,20,11.7,0,39,11.8,0,0.0,331,56.0
Ty Gibbs,8,11,23,1,35,11,37,122,85,85,69.7,13,279,84.3,2,0.6,331,95.6
Martin Truex Jr,17,7,24,2,26,11,29,138,109,70,50.7,18,244,73.7,0,0.0,331,87.5
Brad Keselowski,5,4,25,2,34,13,-7,65,72,27,41.5,7,219,66.4,0,0.0,330,87.7
Josh Berry,2,29,26,2,36,16,-27,121,148,51,42.1,1,179,54.7,0,0.0,327,66.7
Kyle Busch,27,27,27,3,37,23,25,129,104,24,18.6,5,92,28.8,0,0.0,319,67.4
Harrison Burton,25,28,28,9,35,26,2,114,112,2,1.8,0,9,2.9,0,0.0,312,41.8
Corey Heim,29,12,29,4,35,22,19,106,87,17,16.0,0,76,24.4,0,0.0,312,55.7
Ricky Stenhouse Jr,23,34,30,3,36,25,-25,145,170,12,8.3,1,33,10.6,0,0.0,312,39.1
John H. Nemechek,35,37,31,5,37,33,-15,84,99,7,8.3,0,16,5.2,0,0.0,306,33.8
Austin Dillon,11,35,32,8,36,22,-16,110,126,29,26.4,0,113,37.0,0,0.0,305,55.7
Ross Chastain,20,16,33,1,34,15,32,118,86,26,22.0,11,171,56.3,45,14.8,304,82.5
Erik Jones,34,20,34,9,37,31,-1,92,93,4,4.3,0,4,1.4,0,0.0,287,31.7
Michael McDowell,14,15,35,1,36,24,-23,87,110,32,36.8,1,96,40.2,31,13.0,239,54.9
Christopher Bell,3,1,36,1,36,13,-4,44,48,28,63.6,45,222,97.8,131,57.7,227,110.2
Riley Herbst,30,30,37,22,37,34,-5,96,101,0,0.0,0,0,0.0,0,0.0,201,26.7
Chad Finchum,38,38,38,37,38,38,0,1,1,0,0.0,0,0,0.0,0,0.0,132,23.2
