Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,4,8,Tyler Reddick,Lenovo/ThinkEdge   (Richard Childress),Chevrolet,334,running,70,40,5
2,2,22,Joey Logano,AAA Insurance   (Roger Penske),Ford,334,running,15,46,0
3,31,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,334,running,0,34,0
4,14,12,Ryan Blaney,Menards  Tarkett   (Roger Penske),Ford,334,running,29,43,1
5,30,14,Chase Briscoe,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,334,running,0,32,0
6,27,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,334,running,1,31,0
7,3,24,William Byron,RaptorTough.com   (Rick Hendrick),Chevrolet,334,running,42,43,0
8,1,6,Brad Keselowski,RoushParts.com   (Jack Roush),Ford,334,running,31,39,0
9,9,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,334,running,19,38,1
10,8,11,Denny Hamlin,FedEx Office   (Joe Gibbs),Toyota,334,running,2,36,0
11,5,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,334,running,12,28,0
12,10,99,Daniel Suarez,Aguas Frescas   (Trackhouse Racing),Chevrolet,334,running,1,38,0
13,12,1,Ross Chastain,Renu   (Trackhouse Racing),Chevrolet,334,running,1,39,0
14,29,7,Corey LaJoie,Shelton Energy Solutions   (Spire Motorsports),Chevrolet,334,running,0,23,0
15,11,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,334,running,0,28,0
16,32,42,Ty Dillon,Black Rifle Coffee Company   (Petty GMS Motorsports),Chevrolet,334,running,0,21,0
17,7,3,Austin Dillon,True Velocity   (Richard Childress),Chevrolet,334,running,3,25,0
18,20,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,334,running,15,19,0
19,23,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,334,running,9,18,0
20,16,23,Ty Gibbs,Monster Energy   (23XI Racing),Toyota,334,running,0,0,0
21,26,16,Noah Gragson,Freedom by Ed Morse   (Matthew Kaulig),Chevrolet,334,running,0,0,0
22,35,77,Landon Cassill,WearMe   (Spire Motorsports),Chevrolet,334,running,0,0,0
23,33,15,Garrett Smithley,Trophy Tractor   (Rick Ware),Ford,334,running,0,0,0
24,25,10,Aric Almirola,Smithfield  IHOP   (Stewart Haas Racing),Ford,334,running,0,13,0
25,19,45,Bubba Wallace,MoneyLion   (23XI Racing),Toyota,334,running,0,12,0
26,34,78,B.J. McLeod,Boss Truck Shops   (B.J. McLeod),Ford,333,running,1,0,0
27,21,47,Ricky Stenhouse Jr,Kroger/ NOS   (JTG-Daugherty Racing),Chevrolet,333,running,23,14,0
28,28,38,Todd Gilliland,First Phase   (Bob Jenkins),Ford,333,running,1,9,0
29,17,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,329,running,0,8,0
30,13,17,Chris Buescher,Fastenal   (Jack Roush),Ford,270,crash,0,7,0
31,15,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,267,crash,15,8,0
32,6,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,184,crash,44,5,0
33,36,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,166,crash,0,4,0
34,22,20,Christopher Bell,Rheem-Smurfit Kappa   (Joe Gibbs),Toyota,136,dvp,0,3,0
35,24,41,Cole Custer,Autodesk/HaasTooling.com   (Stewart Haas Racing),Ford,77,crash,0,2,0
36,18,18,Kyle Busch,Interstate Batteries   (Joe Gibbs),Toyota,48,crash,0,1,0
