Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,11,9,Chase Elliott,Mountain Dew / Little Caesars   (Rick Hendrick),Chevrolet,188,running,45,57,6
2,9,88,Alex Bowman,Nationwide   (Rick Hendrick),Chevrolet,188,running,7,53,0
3,30,47,Ryan Preece,Kroger / Swiffer / Febreze   (JTG-Daugherty Racing),Chevrolet,188,running,0,34,0
4,8,22,Joey Logano,Money Lion   (Roger Penske),Ford,188,running,37,35,0
5,5,8,Daniel Hemric,Caterpillar   (Richard Childress),Chevrolet,188,running,0,35,0
6,14,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,188,running,0,36,0
7,24,6,Ryan Newman,Acorns   (Jack Roush),Ford,188,running,0,35,0
8,29,62,Brendan Gaughan,Beard Oil / South Point Hotel & Casino   (Beard Motorsports),Chevrolet,188,running,5,0,0
9,2,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,188,running,27,28,0
10,22,18,Kyle Busch,M&M's Chocolate Bar   (Joe Gibbs),Toyota,188,running,4,30,0
11,36,32,Corey LaJoie,Schluter Systems   (Archie St. Hilaire),Ford,188,running,0,26,0
12,16,41,Daniel Suarez,Coca-Cola Orange Vanilla   (Stewart Haas Racing),Ford,188,running,0,31,0
13,4,2,Brad Keselowski,Snap-On Tools   (Roger Penske),Ford,188,running,10,24,0
14,1,3,Austin Dillon,Dow   (Richard Childress),Chevrolet,188,running,0,27,0
15,7,12,Ryan Blaney,Menards / Knauf   (Roger Penske),Ford,188,running,4,29,0
16,17,21,Paul Menard,Quick Lane Tire & Auto Center   (Wood Brothers),Ford,188,running,0,21,0
17,13,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,188,running,7,30,1
18,37,27,Reed Sorenson,Low-T Center   (Jay Robinson),Chevrolet,188,running,0,19,0
19,27,20,Erik Jones,Stanley Tools   (Joe Gibbs),Toyota,188,running,4,18,0
20,20,19,Martin Truex Jr,Bass Pro Shops / Tracker ATVs & Boats   (Joe Gibbs),Toyota,188,running,11,17,0
21,25,24,William Byron,Hertz   (Rick Hendrick),Chevrolet,188,running,0,28,0
22,33,81,Jeffrey Earnhardt,iK9   (XCI Racing),Toyota,187,crash,0,0,0
23,15,38,David Ragan,Shriners Hospitals for Children   (Bob Jenkins),Ford,187,crash,0,14,0
24,10,42,Kyle Larson,Clover   (Chip Ganassi),Chevrolet,187,crash,1,17,0
25,6,17,Ricky Stenhouse Jr,Fifth Third Bank   (Jack Roush),Ford,187,crash,16,15,0
26,34,15,Ross Chastain,Low-T Center   (Jay Robinson),Chevrolet,187,running,9,0,0
27,35,96,Parker Kligerman,TRD 40th Anniversary   (Gaunt Brothers),Toyota,186,running,0,0,0
28,40,51,Cody Ware,Jacob Companies   (Rick Ware),Ford,184,running,0,9,0
29,3,14,Clint Bowyer,Toco Warranty   (Stewart Haas Racing),Ford,182,running,0,8,0
30,31,37,Chris Buescher,Tide Pods / Gain   (JTG-Daugherty Racing),Chevrolet,181,crash,0,7,0
31,26,95,Matt DiBenedetto,Procore   (Leavine Family Racing),Toyota,181,crash,1,7,0
32,38,77,Justin Haley,Fraternal Order of Eagles   (Spire Motorsports),Chevrolet,180,crash,0,0,0
33,21,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,178,running,0,4,0
34,32,00,Landon Cassill,Home Town Lenders   (StarCom Racing),Chevrolet,154,running,0,0,0
35,39,52,Stanton Barrett,Huski Chocolate   (Rick Ware),Chevrolet,132,suspension,0,2,0
36,23,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,80,crash,0,1,0
37,18,36,Matt Tifft,Surface Sunscreen / Tunity   (Bob Jenkins),Ford,11,crash,0,1,0
38,19,4,Kevin Harvick,Busch Beer Flannel   (Stewart Haas Racing),Ford,11,crash,0,1,0
39,28,43,Bubba Wallace,World Wide Technology   (Richard Petty Motorsports),Chevrolet,10,crash,0,1,0
40,12,34,Michael McDowell,Love's Travel Stops / Brisk   (Bob Jenkins),Ford,10,crash,0,1,0
