driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Christopher Bell,32,15,1,1,32,16,23,380,357,159,41.8,6,117,44.0,1,0.4,266,95.5
Carson Hocevar,26,4,2,1,31,10,49,425,376,308,72.5,9,241,90.6,0,0.0,266,105.0
Kyle Larson,17,6,3,1,29,9,28,359,331,278,77.4,5,229,86.1,12,4.5,266,102.3
Ryan Blaney,1,5,4,1,30,10,23,349,326,261,74.8,6,232,87.2,1,0.4,266,106.1
Ricky Stenhouse Jr,34,13,5,4,39,18,59,355,296,162,45.6,13,131,49.2,0,0.0,266,91.3
Denny Hamlin,37,19,6,5,39,18,25,377,352,136,36.1,5,116,43.6,0,0.0,266,89.8
Kyle Busch,6,14,7,1,38,12,9,318,309,190,59.7,5,188,70.7,13,4.9,266,96.5
Ross Chastain,33,17,8,1,35,15,26,316,290,111,35.1,4,121,45.5,25,9.4,266,84.8
Bubba Wallace,14,7,9,2,30,9,16,340,324,250,73.5,1,219,82.3,0,0.0,266,100.8
John H. Nemechek,22,24,10,2,31,17,-8,391,399,124,31.7,5,104,39.1,0,0.0,266,82.3
Zane Smith,7,26,11,1,33,22,-55,337,392,46,13.7,3,37,13.9,0,0.0,266,64.8
Joey Logano,4,1,12,1,30,7,-5,259,264,188,72.6,1,234,88.0,83,31.2,266,103.2
Michael McDowell,24,37,13,11,39,31,-15,175,190,14,8.0,10,7,2.6,0,0.0,266,52.1
A.J. Allmendinger,12,29,14,5,36,23,0,348,348,60,17.2,10,30,11.3,0,0.0,266,66.9
Todd Gilliland,5,16,15,1,36,13,6,345,339,172,49.9,5,160,60.2,7,2.6,266,88.4
Austin Dillon,15,30,16,3,38,24,-40,260,300,45,17.3,6,36,13.5,0,0.0,266,57.0
Riley Herbst,27,32,17,5,38,22,-12,323,335,92,28.5,4,52,19.5,0,0.0,266,58.7
Ryan Preece,11,28,18,1,31,19,-29,351,380,99,28.2,3,64,24.1,0,0.0,266,67.8
Tyler Reddick,18,12,19,4,21,10,8,362,354,308,85.1,3,252,94.7,0,0.0,266,87.1
Chase Elliott,19,10,20,3,35,19,10,262,252,171,65.3,11,130,48.9,0,0.0,266,76.2
Chase Briscoe,25,18,21,1,34,18,6,375,369,98,26.1,4,75,28.2,5,1.9,266,68.4
B.J. McLeod,38,36,22,1,38,31,-20,99,119,0,0.0,2,2,0.8,1,0.4,266,37.4
Shane Van Gisbergen,30,27,23,1,35,19,7,379,372,117,30.9,5,85,32.0,2,0.8,266,59.5
Justin Haley,21,25,24,9,37,26,-21,329,350,3,0.9,9,10,3.8,0,0.0,266,52.7
Josh Berry,3,9,25,1,28,6,-20,217,237,190,87.6,1,255,96.2,56,21.1,265,96.7
Alex Bowman,13,3,26,1,29,14,-6,264,270,149,56.4,6,137,51.7,6,2.3,265,68.8
William Byron,16,8,27,1,27,8,23,327,304,266,81.3,3,242,92.0,6,2.3,263,91.7
Austin Cindric,2,2,28,1,30,5,18,196,178,159,81.1,3,243,94.6,47,18.3,257,100.9
Ty Dillon,20,38,29,19,39,33,-20,86,106,0,0.0,2,0,0.0,0,0.0,242,33.7
Chris Buescher,8,31,30,4,35,22,-38,210,248,64,30.5,1,58,24.2,0,0.0,240,51.1
Erik Jones,28,39,31,11,39,29,5,140,135,13,9.3,4,13,5.4,0,0.0,240,50.7
Ty Gibbs,36,22,32,11,37,26,10,245,235,38,15.5,5,27,13.4,0,0.0,201,40.2
Daniel Suarez,29,23,33,11,37,30,-9,188,197,25,13.3,2,12,6.6,0,0.0,183,39.6
Noah Gragson,10,21,34,8,32,26,-16,222,238,31,14.0,2,30,16.4,0,0.0,183,42.8
Cody Ware,31,35,35,1,39,34,-25,113,138,1,0.9,7,1,0.5,1,0.5,183,30.5
Cole Custer,23,34,36,20,39,33,-31,120,151,0,0.0,5,0,0.0,0,0.0,183,31.1
J.J. Yeley,39,33,37,3,39,35,-6,56,62,0,0.0,6,2,1.1,0,0.0,183,29.4
Corey LaJoie,35,20,38,13,38,32,19,163,144,5,3.1,3,1,0.7,0,0.0,149,38.6
Brad Keselowski,9,11,39,4,37,25,-3,218,221,138,63.3,6,97,65.1,0,0.0,149,60.9
