Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,112,running,2,40,5
2,22,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,112,running,4,35,0
3,20,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,112,running,0,34,0
4,7,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,112,running,24,0,0
5,13,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,112,running,0,32,0
6,21,17,Chris Buescher,Fastenal   (Jack Roush),Ford,112,running,0,31,0
7,14,45,Bubba Wallace,Root Insurance   (23XI Racing),Toyota,112,running,0,30,0
8,4,8,Tyler Reddick,3CHI   (Richard Childress),Chevrolet,112,running,21,37,0
9,17,14,Chase Briscoe,Ford Performance Racing School   (Stewart Haas Racing),Ford,112,running,0,35,0
10,15,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,112,running,0,27,0
11,26,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,112,running,1,26,0
12,30,7,Corey LaJoie,Raze Energy   (Spire Motorsports),Chevrolet,112,running,0,25,0
13,24,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,112,running,0,27,0
14,31,6,Brad Keselowski,Castrol   (Jack Roush),Ford,112,running,0,23,0
15,37,10,Aric Almirola,Haas Automation   (Stewart Haas Racing),Ford,112,running,0,22,0
16,2,24,William Byron,Valvoline   (Rick Hendrick),Chevrolet,112,running,0,30,0
17,19,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,112,running,0,20,0
18,1,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,112,running,27,33,1
19,25,47,Ricky Stenhouse Jr,Harris Teeter/ Scott   (JTG-Daugherty Racing),Chevrolet,112,running,0,18,0
20,9,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,112,running,30,18,0
21,5,2,Austin Cindric,Menards  Richmond   (Roger Penske),Ford,112,running,0,22,0
22,16,23,Ty Gibbs,Monster Energy   (23XI Racing),Toyota,112,running,0,0,0
23,29,48,Noah Gragson,Ally   (Rick Hendrick),Chevrolet,112,running,0,0,0
24,12,41,Cole Custer,Autodesk/HaasTooling.com   (Stewart Haas Racing),Ford,112,running,0,13,0
25,28,42,Ty Dillon,QuickChek   (Petty GMS Motorsports),Chevrolet,112,running,0,12,0
26,6,12,Ryan Blaney,Discount Tire   (Roger Penske),Ford,112,running,0,20,0
27,11,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,112,running,0,10,0
28,23,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,111,running,0,18,0
29,34,77,Mike Rockenfeller,Bon Secours and Swamp Rabbits   (Spire Motorsports),Chevrolet,111,running,0,8,0
30,32,38,Todd Gilliland,First Phase   (Bob Jenkins),Ford,111,running,0,7,0
31,38,78,Josh Williams,Alloy Employer Services   (B.J. McLeod),Ford,110,running,0,0,0
32,35,51,J.J. Yeley,Nurtec ODT UBCF   (Rick Ware),Ford,110,running,0,0,0
33,36,27,Loris Hezemans,Hezeberg Systems   (Team Hezeberg),Ford,110,running,0,0,0
34,39,50,Conor Daly,Bitnile.com   (TMT Racing),Chevrolet,109,running,0,3,0
35,18,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,107,running,0,15,0
36,3,99,Daniel Suarez,CommScope   (Trackhouse Racing),Chevrolet,107,running,0,14,0
37,10,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,103,running,3,11,1
38,27,15,Joey Hand,Ford BlueOval City   (Rick Ware),Ford,79,crash,0,1,0
39,33,26,Daniil Kvyat,Hezeberg Systems   (Team Hezeberg),Toyota,17,engine,0,0,0
