Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,61,61,,
yellow_flag,62,66,5,end of stage 1,#5
green_flag,67,121,55,,
yellow_flag,122,126,5,end of stage 2,#71
green_flag,127,133,7,,
yellow_flag,134,139,6,"#20,14,51,71,12 accident turn 3",#71
green_flag,140,156,17,,
yellow_flag,157,161,5,"#42,43,23,11 accident turn 3",#78
green_flag,162,188,27,,
Percent of race run under caution: 11.2%             Average green flag run: 33.4 laps
