Leader,From Lap,To Lap,# Of Laps
Joey Logano,1,9,9
William Byron,10,36,27
Brad Keselowski,37,37,1
Tyler Reddick,38,40,3
William Byron,41,185,145
Denny Hamlin,186,195,10
Kyle Larson,196,220,25
William Byron,221,221,1
Alex Bowman,222,223,2
Brad Keselowski,224,227,4
Kyle Larson,228,265,38
William Byron,266,266,1
Martin Truex Jr,267,269,3
William Byron,270,271,2
