Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,81,81,,
yellow_flag,82,89,8,end of stage 1,#41
green_flag,90,166,77,,
yellow_flag,167,173,7,end of stage 2,#7
green_flag,174,183,10,,
yellow_flag,184,189,6,spun turn 4,#2
green_flag,190,264,75,,
yellow_flag,265,269,5,spun turn 4,#43
green_flag,270,271,2,,
Percent of race run under caution: 9.6%             Average green flag run: 49.0 laps
