Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,26,26,,
yellow_flag,27,29,3,end of stage 1,none
green_flag,30,36,7,,
yellow_flag,37,38,2,debris turn 14,#41
green_flag,39,51,13,,
yellow_flag,52,54,3,end of stage 2,none
green_flag,55,56,2,,
yellow_flag,57,59,3,debris,none
green_flag,60,81,22,,
yellow_flag,82,83,2,"debris 3 , 4",none
green_flag,84,109,26,,
Percent of race run under caution: 11.9%             Average green flag run: 16.0 laps
