driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Joey Logano,5,2,1,1,22,4,24,91,67,65,71.4,34,266,99.6,32,12.0,267,130.6
Ross Chastain,11,3,2,1,23,6,4,65,61,44,67.7,23,262,98.1,68,25.5,267,122.7
Kyle Busch,18,13,3,3,33,12,48,137,89,68,49.6,11,205,76.8,0,0.0,267,101.5
Chase Briscoe,16,21,4,1,31,17,0,93,93,40,43.0,1,103,38.6,6,2.2,267,75.9
Denny Hamlin,31,7,5,1,31,10,10,116,106,62,53.4,5,197,73.8,5,1.9,267,93.4
Tyler Reddick,1,6,6,1,28,8,16,145,129,103,71.0,15,255,95.5,32,12.0,267,102.7
Martin Truex Jr,27,12,7,3,33,13,50,175,125,74,42.3,19,186,69.7,0,0.0,267,87.0
Erik Jones,22,14,8,4,33,14,2,127,125,70,55.1,0,152,56.9,0,0.0,267,79.8
A.J. Allmendinger,21,15,9,4,24,16,18,129,111,59,45.7,3,152,56.9,0,0.0,267,75.2
Austin Dillon,10,17,10,9,28,16,-18,113,131,38,33.6,0,129,48.3,0,0.0,267,74.7
Noah Gragson,17,10,11,1,23,15,-20,116,136,54,46.6,4,130,48.7,0,0.0,267,73.0
Kevin Harvick,13,8,12,4,30,11,12,116,104,68,58.6,4,234,87.6,0,0.0,267,83.3
William Byron,3,5,13,2,25,8,-13,91,104,49,53.8,2,255,95.5,0,0.0,267,93.5
Justin Haley,28,18,14,1,29,15,14,142,128,56,39.4,11,126,47.2,16,6.0,267,76.9
Chris Buescher,12,29,15,2,35,26,-18,65,83,17,26.2,0,35,13.1,0,0.0,267,51.7
Daniel Suarez,6,4,16,1,32,9,22,140,118,32,22.9,23,190,71.2,31,11.6,267,96.0
Brad Keselowski,25,25,17,12,36,24,-2,103,105,16,15.5,1,13,4.9,0,0.0,267,54.6
Aric Almirola,23,11,18,2,23,12,-20,97,117,51,52.6,7,195,73.0,0,0.0,267,76.7
Michael McDowell,15,16,19,8,26,18,-16,106,122,25,23.6,0,49,18.4,0,0.0,267,60.2
Cole Custer,24,27,20,15,36,27,-15,93,108,1,1.1,1,0,0.0,0,0.0,267,44.9
Chase Elliott,20,20,21,3,28,19,-6,102,108,22,21.6,1,60,22.5,0,0.0,267,57.4
Ty Gibbs,19,19,22,10,34,22,7,126,119,18,14.3,0,40,15.0,0,0.0,267,56.7
Ricky Stenhouse Jr,29,30,23,1,31,26,7,76,69,6,7.9,2,3,1.1,1,0.4,267,44.7
Corey LaJoie,30,23,24,11,33,24,-17,105,122,11,10.5,1,18,6.7,0,0.0,267,46.6
Todd Gilliland,35,28,25,6,35,28,-7,84,91,3,3.6,0,5,1.9,0,0.0,267,37.3
Harrison Burton,8,24,26,8,32,22,-30,95,125,11,11.6,0,23,8.6,0,0.0,266,50.7
Cody Ware,34,31,27,27,36,32,0,24,24,0,0.0,0,0,0.0,0,0.0,264,32.5
Ryan Blaney,4,1,28,1,31,7,9,67,58,50,74.6,27,224,86.2,39,15.0,260,104.7
Austin Cindric,2,9,29,1,32,13,-20,59,79,48,81.4,9,206,79.5,8,3.1,259,80.6
B.J. McLeod,36,32,30,26,36,33,2,16,14,0,0.0,1,0,0.0,0,0.0,256,29.3
J.J. Yeley,26,33,31,8,36,33,-10,44,54,4,9.1,0,1,0.4,0,0.0,253,30.0
Landon Cassill,32,26,32,2,34,27,-26,83,109,7,8.4,0,10,4.1,0,0.0,246,37.2
Ty Dillon,33,22,33,5,33,25,-21,90,111,4,4.4,0,4,1.7,0,0.0,237,40.7
Christopher Bell,7,34,34,2,17,24,6,37,31,27,73.0,3,93,98.9,0,0.0,94,66.8
Kyle Larson,14,35,35,5,27,26,7,51,44,34,66.7,0,91,96.8,0,0.0,94,54.8
Bubba Wallace,9,36,36,1,21,25,2,42,40,21,50.0,8,93,98.9,29,30.9,94,76.0
