driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Joey Logano,7,11,1,1,26,8,13,50,37,38,76.0,20,227,92.7,22,9.0,245,118.1
Kyle Busch,12,6,2,1,13,4,17,36,19,33,91.7,46,245,100.0,66,26.9,245,135.4
Kurt Busch,11,4,3,1,25,10,24,68,44,45,66.2,2,205,83.7,12,4.9,245,94.7
Ryan Blaney,5,15,4,1,31,7,39,69,30,52,75.4,38,217,88.6,12,4.9,245,118.2
Aric Almirola,8,2,5,2,14,5,10,40,30,40,100.0,4,245,100.0,0,0.0,245,112.2
Martin Truex Jr,13,12,6,1,25,9,19,63,44,57,90.5,16,222,90.6,42,17.1,245,106.7
Erik Jones,21,7,7,1,22,10,-13,30,43,21,70.0,0,194,79.2,4,1.6,245,90.2
Ross Chastain,10,31,8,2,33,12,15,87,72,50,57.5,16,171,69.8,0,0.0,245,89.7
Christopher Bell,3,5,9,3,24,9,-4,45,49,44,97.8,12,241,98.4,0,0.0,245,96.8
A.J. Allmendinger,35,18,10,9,35,21,25,102,77,24,23.5,0,50,20.4,0,0.0,245,63.8
Austin Cindric,2,9,11,1,20,8,5,65,60,50,76.9,4,234,95.5,26,10.6,245,102.1
Kyle Larson,15,10,12,2,27,14,-3,60,63,45,75.0,1,162,66.1,0,0.0,245,79.4
Alex Bowman,25,21,13,4,28,16,-12,54,66,20,37.0,0,102,41.6,0,0.0,245,73.7
Justin Haley,28,27,14,2,33,26,-15,74,89,5,6.8,0,24,9.8,0,0.0,245,48.7
Austin Dillon,29,20,15,14,29,20,-8,66,74,16,24.2,0,27,11.0,0,0.0,245,60.3
Tyler Reddick,4,3,16,2,32,13,14,76,62,31,40.8,4,161,65.7,0,0.0,245,84.9
Zane Smith,32,23,17,11,32,24,6,70,64,0,0.0,0,2,0.8,0,0.0,245,48.7
Michael McDowell,17,1,18,1,21,11,-7,45,52,26,57.8,4,161,65.7,34,13.9,245,80.5
William Byron,24,28,19,5,30,21,3,83,80,16,19.3,0,37,15.1,0,0.0,245,59.0
Brad Keselowski,30,13,20,1,30,20,7,74,67,15,20.3,0,39,15.9,0,0.0,245,60.0
Chase Elliott,16,29,21,1,34,21,13,80,67,15,18.8,2,91,37.1,0,0.0,245,60.9
Todd Gilliland,22,19,22,9,32,23,-5,69,74,3,4.3,0,11,4.5,0,0.0,245,46.5
Daniel Suarez,23,8,23,4,32,18,17,73,56,11,15.1,1,87,35.5,0,0.0,245,65.6
Chase Briscoe,1,16,24,1,36,18,-36,74,110,18,24.3,7,86,35.1,27,11.0,245,73.7
Harrison Burton,9,24,25,9,33,21,-8,63,71,8,12.7,0,49,20.0,0,0.0,245,56.7
Bubba Wallace,18,26,26,13,32,22,-6,71,77,5,7.0,0,50,20.4,0,0.0,245,51.2
Ty Dillon,26,17,27,8,31,22,-23,72,95,10,13.9,0,51,20.8,0,0.0,245,45.2
Josh Bilicki,33,32,28,16,36,31,-26,8,34,0,0.0,0,0,0.0,0,0.0,245,34.5
Cole Custer,14,22,29,3,31,20,-10,43,53,6,14.0,0,45,18.4,0,0.0,245,54.5
B.J. McLeod,34,33,30,8,36,33,5,13,8,0,0.0,0,2,0.8,0,0.0,245,28.8
Parker Kligerman,36,34,31,26,36,33,-1,13,14,0,0.0,0,0,0.0,0,0.0,245,29.5
Ricky Stenhouse Jr,27,25,32,4,33,29,-21,45,66,4,8.9,2,12,5.0,0,0.0,241,35.2
Kevin Harvick,20,14,33,5,25,16,-13,55,68,39,70.9,0,157,66.8,0,0.0,235,61.7
Denny Hamlin,6,35,34,4,36,27,3,10,7,8,80.0,2,64,27.4,0,0.0,234,72.5
Cody Ware,31,30,35,7,34,32,-12,13,25,0,0.0,0,2,1.2,0,0.0,166,29.2
Corey LaJoie,19,36,36,12,33,33,-13,20,33,0,0.0,0,2,2.8,0,0.0,72,31.3
