Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,7,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,245,running,22,44,5
2,12,18,Kyle Busch,Snickers   (Joe Gibbs),Toyota,245,running,66,46,0
3,11,45,Kurt Busch,Monster Energy   (23XI Racing),Toyota,245,running,12,44,1
4,5,12,Ryan Blaney,Dent Wizard   (Roger Penske),Ford,245,running,12,43,0
5,8,10,Aric Almirola,Built Ford Proud   (Stewart Haas Racing),Ford,245,running,0,43,0
6,13,19,Martin Truex Jr,Reser's Fine Foods   (Joe Gibbs),Toyota,245,running,42,40,0
7,21,43,Erik Jones,Bommarito Automotive Group   (Petty GMS Motorsports),Chevrolet,245,running,4,32,0
8,10,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,245,running,0,35,0
9,3,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,245,running,0,34,0
10,35,16,A.J. Allmendinger,Gold Fish Casino Slots   (Matthew Kaulig),Chevrolet,245,running,0,0,0
11,2,2,Austin Cindric,Menards  Atlas   (Roger Penske),Ford,245,running,26,36,1
12,15,5,Kyle Larson,Valvoline   (Rick Hendrick),Chevrolet,245,running,0,32,0
13,25,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,245,running,0,24,0
14,28,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,245,running,0,23,0
15,29,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,245,running,0,22,0
16,4,8,Tyler Reddick,3CHI   (Richard Childress),Chevrolet,245,running,0,29,0
17,32,17,Zane Smith,Acronis   (Jack Roush),Ford,245,running,0,0,0
18,17,34,Michael McDowell,WISE-EV   (Bob Jenkins),Ford,245,running,34,19,0
19,24,24,William Byron,RaptorTough.com   (Rick Hendrick),Chevrolet,245,running,0,18,0
20,30,6,Brad Keselowski,Solomon Plumbing   (Jack Roush),Ford,245,running,0,17,0
21,16,9,Chase Elliott,Hooters   (Rick Hendrick),Chevrolet,245,running,0,18,0
22,22,38,Todd Gilliland,First Phase   (Bob Jenkins),Ford,245,running,0,15,0
23,23,99,Daniel Suarez,Tootsies Orchid Lounge   (Trackhouse Racing),Chevrolet,245,running,0,18,0
24,1,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,245,running,27,13,0
25,9,21,Harrison Burton,Ford  DAV   (Wood Brothers),Ford,245,running,0,12,0
26,18,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,245,running,0,11,0
27,26,42,Ty Dillon,Chevrolet Military Appreciation   (Petty GMS Motorsports),Chevrolet,245,running,0,10,0
28,33,77,Josh Bilicki,Zeigler Auto Group   (Spire Motorsports),Chevrolet,245,running,0,0,0
29,14,41,Cole Custer,Feeding America/Wow Wow   (Stewart Haas Racing),Ford,245,running,0,11,0
30,34,78,B.J. McLeod,Blaster   (B.J. McLeod),Ford,245,running,0,7,0
31,36,15,Parker Kligerman,Scott Credit Union   (Rick Ware),Ford,245,running,0,0,0
32,27,47,Ricky Stenhouse Jr,SunnyD   (JTG-Daugherty Racing),Chevrolet,241,running,0,5,0
33,20,4,Kevin Harvick,#BuschLightPolite   (Stewart Haas Racing),Ford,235,crash,0,4,0
34,6,11,Denny Hamlin,FedEx Freight   (Joe Gibbs),Toyota,234,running,0,10,0
35,31,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,166,power steering,0,2,0
36,19,7,Corey LaJoie,Built.com   (Spire Motorsports),Chevrolet,72,engine,0,1,0
