Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,5,19,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs   (Joe Gibbs),Toyota,312,running,64,49,5
2,9,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,312,running,143,54,1
3,3,11,Denny Hamlin,Offerpad   (Joe Gibbs),Toyota,312,running,33,49,0
4,1,2,Brad Keselowski,Wurth   (Roger Penske),Ford,312,running,19,48,0
5,6,9,Chase Elliott,UniFirst   (Rick Hendrick),Chevrolet,312,running,0,40,0
6,18,4,Kevin Harvick,Jimmy John's   (Stewart Haas Racing),Ford,312,running,0,40,0
7,2,5,Kyle Larson,Hendrickcars.com   (Rick Hendrick),Chevrolet,312,running,1,32,0
8,10,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,312,running,0,36,0
9,4,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,312,running,0,29,0
10,8,12,Ryan Blaney,Menards / Richmond Water Heaters   (Roger Penske),Ford,312,running,35,43,1
11,32,10,Aric Almirola,Pit Boss Grills   (Stewart Haas Racing),Ford,312,running,0,29,0
12,11,47,Ricky Stenhouse Jr,Kroger / Energizer   (JTG-Daugherty Racing),Chevrolet,312,running,1,25,0
13,21,48,Alex Bowman,Ally / Best Friends   (Rick Hendrick),Chevrolet,312,running,0,24,0
14,20,21,Matt DiBenedetto,Motorcraft / Quick Lane   (Wood Brothers),Ford,312,running,0,24,0
15,12,1,Kurt Busch,Gear Wrench   (Chip Ganassi),Chevrolet,312,running,0,22,0
16,25,23,Bubba Wallace,McDonalds   (23XI Racing),Toyota,312,running,4,21,0
17,13,3,Austin Dillon,Bass Pro Shops / Tracker Off Road   (Richard Childress),Chevrolet,312,running,0,20,0
18,17,17,Chris Buescher,Roush Performance   (Jack Roush),Ford,312,running,0,19,0
19,22,42,Ross Chastain,Chevrolet Accessories   (Chip Ganassi),Chevrolet,312,running,0,18,0
20,14,43,Erik Jones,Medallion Bank   (Richard Petty Motorsports),Chevrolet,312,running,0,17,0
21,27,99,Daniel Suarez,CommScope   (Trackhouse Racing),Chevrolet,312,running,0,16,0
22,26,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,312,running,0,15,0
23,16,34,Michael McDowell,Love's Travel Stops / Speedco   (Bob Jenkins),Ford,312,running,0,14,0
24,29,77,Justin Haley,Mutoh / General Formulations   (Spire Motorsports),Chevrolet,312,running,0,0,0
25,7,18,Kyle Busch,Stanley Tools   (Joe Gibbs),Toyota,311,running,0,17,0
26,15,37,Ryan Preece,Scott Brand   (JTG-Daugherty Racing),Chevrolet,311,running,0,11,0
27,33,7,Corey LaJoie,Youtheory   (Spire Motorsports),Chevrolet,311,running,12,10,0
28,19,6,Ryan Newman,Guaranteed Rate   (Jack Roush),Ford,311,running,0,9,0
29,23,8,Tyler Reddick,Quartz Hill Records / Nate Barnes   (Richard Childress),Chevrolet,310,running,0,8,0
30,30,78,B.J. McLeod,Surface Sunscreen   (B.J. McLeod),Ford,309,running,0,0,0
31,24,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,308,running,0,6,0
32,35,00,Quin Houff,Mount-N-Lock   (StarCom Racing),Chevrolet,305,running,0,5,0
33,38,15,James Davison,Smart Sanitizer   (Rick Ware),Chevrolet,303,running,0,4,0
34,34,53,Garrett Smithley,Turf Sellers   (Rick Ware),Chevrolet,300,running,0,0,0
35,36,52,Josh Bilicki,Junction Fuels   (Rick Ware),Ford,258,power steering,0,2,0
36,31,51,Cody Ware,Nurtec ODT   (Rick Ware),Chevrolet,101,crash,0,0,0
37,28,38,Anthony Alfredo,MDS   (Bob Jenkins),Ford,87,crash,0,1,0
38,37,66,Timmy Hill,LasVegas.net / Diamondback Surveying   (Carl Long),Toyota,15,engine,0,0,0
