driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
William Byron,4,3,1,1,17,4,1,42,41,29,69.0,22,292,99.0,7,2.4,295,126.2
Kevin Harvick,20,9,2,1,21,10,4,48,44,31,64.6,8,253,85.8,5,1.7,295,99.2
Chase Elliott,21,11,3,2,25,12,-1,61,62,42,68.9,1,253,85.8,0,0.0,295,86.9
Brad Keselowski,10,7,4,2,14,6,-1,40,41,34,85.0,6,295,100.0,0,0.0,295,105.4
Bubba Wallace,2,20,5,1,23,10,3,73,70,34,46.6,15,218,73.9,3,1.0,295,95.4
Harrison Burton,14,16,6,3,21,13,-10,51,61,22,43.1,2,193,65.4,0,0.0,295,82.3
Kyle Busch,12,4,7,2,19,5,8,43,35,33,76.7,9,288,97.6,0,0.0,295,108.8
Justin Haley,22,26,8,4,30,22,-9,45,54,2,4.4,0,17,5.8,0,0.0,295,62.8
Ryan Blaney,11,17,9,1,22,12,4,81,77,45,55.6,18,278,94.2,4,1.4,295,87.4
Chris Buescher,27,28,10,8,29,23,-4,51,55,4,7.8,0,21,7.1,0,0.0,295,61.0
Todd Gilliland,24,23,11,10,25,20,-3,64,67,4,6.3,2,26,8.8,0,0.0,295,69.6
Denny Hamlin,8,14,12,1,21,14,-10,64,74,21,32.8,10,155,52.5,9,3.1,295,80.5
Ricky Stenhouse Jr,3,6,13,3,27,11,-8,49,57,26,53.1,0,213,72.2,0,0.0,295,92.5
Christopher Bell,16,8,14,1,21,9,15,54,39,44,81.5,6,284,96.3,0,0.0,295,93.1
Ryan Preece,32,24,15,8,32,22,7,76,69,18,23.7,1,63,21.4,0,0.0,295,62.9
Ty Gibbs,13,21,16,7,25,20,-10,64,74,12,18.8,1,15,5.1,0,0.0,295,65.4
Chase Briscoe,31,29,17,14,32,27,1,44,43,3,6.8,0,5,1.7,0,0.0,295,44.8
Joey Logano,15,13,18,3,27,15,16,64,48,31,48.4,3,169,57.3,0,0.0,295,72.7
Austin Cindric,25,22,19,13,30,23,5,44,39,0,0.0,1,3,1.0,0,0.0,295,54.6
Kyle Larson,7,5,20,1,28,8,14,65,51,34,52.3,20,247,83.7,29,9.8,295,93.2
Aric Almirola,17,12,21,6,25,15,-9,53,62,30,56.6,0,169,57.3,0,0.0,295,66.8
Tyler Reddick,9,10,22,5,22,11,6,46,40,38,82.6,1,271,91.9,0,0.0,295,77.7
A.J. Allmendinger,30,30,23,22,33,28,-2,25,27,0,0.0,1,0,0.0,0,0.0,294,40.2
Corey LaJoie,34,33,24,24,34,31,4,23,19,0,0.0,3,0,0.0,0,0.0,293,38.1
Erik Jones,28,15,25,5,33,21,12,63,51,7,11.1,3,66,22.5,0,0.0,293,60.4
Noah Gragson,29,25,26,14,34,27,3,56,53,1,1.8,4,4,1.4,0,0.0,293,44.5
Ty Dillon,33,34,27,26,35,32,-6,25,31,0,0.0,0,0,0.0,0,0.0,293,32.0
Ryan Newman,26,32,28,26,34,31,-2,30,32,0,0.0,0,0,0.0,0,0.0,291,35.3
Ross Chastain,5,2,29,1,10,4,3,38,35,31,81.6,31,287,100.0,93,32.4,287,108.5
Josh Berry,23,31,30,20,34,28,-7,29,36,0,0.0,0,0,0.0,0,0.0,286,39.2
Martin Truex Jr,1,1,31,1,15,5,-2,42,44,34,81.0,65,280,100.0,145,51.8,280,113.2
B.J. McLeod,35,35,32,32,36,34,1,1,0,0,0.0,1,0,0.0,0,0.0,226,26.1
Michael McDowell,19,18,33,12,32,26,-1,44,45,0,0.0,1,2,1.0,0,0.0,200,40.4
Daniel Suarez,6,27,34,3,30,26,0,46,46,5,10.9,3,44,22.1,0,0.0,199,49.0
Austin Dillon,18,19,35,12,34,24,-13,19,32,5,26.3,0,14,7.1,0,0.0,196,51.7
Brennan Poole,36,36,36,33,36,36,0,4,4,0,0.0,0,0,0.0,0,0.0,39,24.3
