Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,312,running,157,57,5
2,15,12,Ryan Blaney,Menards  Dutch Boy   (Roger Penske),Ford,312,running,2,35,0
3,4,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,312,running,0,34,0
4,1,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,312,running,95,33,1
5,9,17,Chris Buescher,Fastenal   (Jack Roush),Ford,312,running,18,47,1
6,2,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,312,running,1,41,0
7,3,4,Kevin Harvick,Busch Light Harvick   (Stewart Haas Racing),Ford,312,running,23,47,0
8,6,11,Denny Hamlin,FedEx   (Joe Gibbs),Toyota,312,running,14,29,0
9,19,34,Michael McDowell,Love's / Delo   (Bob Jenkins),Ford,312,running,0,28,0
10,5,23,Bubba Wallace,Columbia Sportswear Company   (23XI Racing),Toyota,312,running,0,37,0
11,16,99,Daniel Suarez,Tootsies Orchid Lounge   (Trackhouse Racing),Chevrolet,312,running,0,26,0
12,21,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,312,running,0,25,0
13,28,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,312,running,0,24,0
14,12,41,Ryan Preece,United Rentals   (Stewart Haas Racing),Ford,312,running,0,23,0
15,31,6,Brad Keselowski,Castrol Edge   (Jack Roush),Ford,312,running,0,24,0
16,20,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,312,running,0,21,0
17,23,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,312,running,0,20,0
18,17,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,312,running,0,19,0
19,22,42,Carson Hocevar,Sunseeker Resorts   (Legacy Motor Club),Chevrolet,312,running,0,0,0
20,7,43,Erik Jones,Allegiant Allways Rewards   (Legacy Motor Club),Chevrolet,312,running,0,21,0
21,11,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,312,running,0,16,0
22,10,45,Tyler Reddick,TOYOTA   (23XI Racing),Toyota,312,running,0,15,0
23,24,47,Ricky Stenhouse Jr,Fry's/Cheez-It   (JTG-Daugherty Racing),Chevrolet,312,running,0,14,0
24,26,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,312,running,2,13,0
25,18,8,Kyle Busch,3CHI   (Richard Childress),Chevrolet,311,running,0,12,0
26,25,21,Harrison Burton,Motorcraft/Quick Lane   (Wood Brothers),Ford,311,running,0,11,0
27,34,15,J.J. Yeley,Total PointPatriot Mobile   (Rick Ware),Ford,311,running,0,0,0
28,33,77,Ty Dillon,Gainbridge   (Spire Motorsports),Chevrolet,310,running,0,9,0
29,35,31,Justin Haley,Campers Inn RV   (Matthew Kaulig),Chevrolet,310,running,0,8,0
30,14,38,Todd Gilliland,Boot Barn   (Bob Jenkins),Ford,309,running,0,7,0
31,29,7,Corey LaJoie,NEGU   (Spire Motorsports),Chevrolet,308,running,0,6,0
32,32,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,308,running,0,5,0
33,36,78,B.J. McLeod,Pala Casino   (B.J. McLeod),Chevrolet,306,running,0,0,0
34,30,51,Ryan Newman,Serial 1 E-Bikes   (Rick Ware),Ford,305,running,0,0,0
35,27,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,301,running,0,2,0
36,13,20,Christopher Bell,Rheem - DEWALT   (Joe Gibbs),Toyota,108,crash,0,1,0
