Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,61,61,,
yellow_flag,62,68,7,end of stage 1,#15
green_flag,69,109,41,,
yellow_flag,110,116,7,#20 accident turn 3,#2
green_flag,117,186,70,,
yellow_flag,187,193,7,end of stage 2,#47
green_flag,194,275,82,,
yellow_flag,276,281,6,#8 spun turn 4,#9
green_flag,282,312,31,,
Percent of race run under caution: 8.7%             Average green flag run: 57.0 laps
