driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Chase Elliott,4,15,1,1,26,7,15,84,69,55,65.5,20,268,89.3,42,14.0,300,122.3
Kurt Busch,19,6,2,1,24,9,25,68,43,57,83.8,1,290,96.7,3,1.0,300,102.1
Ryan Blaney,6,3,3,1,28,9,18,69,51,43,62.3,7,238,79.3,1,0.3,300,98.6
Kyle Larson,3,19,4,2,27,10,7,87,80,48,55.2,12,240,80.0,0,0.0,300,98.2
Ross Chastain,7,11,5,2,28,9,14,78,64,50,64.1,8,256,85.3,0,0.0,300,109.4
Denny Hamlin,1,1,6,1,17,4,13,56,43,50,89.3,68,296,98.7,114,38.0,300,131.2
Austin Cindric,24,30,7,5,31,23,6,65,59,22,33.8,3,57,19.0,0,0.0,300,76.1
Christopher Bell,9,17,8,2,26,10,3,93,90,45,48.4,1,220,73.3,0,0.0,300,93.1
Joey Logano,2,8,9,1,23,11,-15,58,73,44,75.9,0,266,88.7,4,1.3,300,83.0
Kevin Harvick,8,12,10,2,28,7,-15,64,79,47,73.4,6,282,94.0,0,0.0,300,103.4
Erik Jones,23,10,11,8,29,17,15,116,101,27,23.3,0,82,27.3,0,0.0,300,69.0
Bubba Wallace,30,25,12,4,31,18,30,118,88,38,32.2,2,109,36.3,0,0.0,300,79.6
Michael McDowell,18,5,13,3,21,14,-2,80,82,37,46.3,0,156,52.0,0,0.0,300,77.5
Austin Dillon,20,22,14,2,34,22,8,84,76,31,36.9,0,54,18.0,0,0.0,300,60.5
Daniel Suarez,5,28,15,2,28,14,4,86,82,41,47.7,6,172,57.3,0,0.0,300,79.4
Ricky Stenhouse Jr,25,18,16,9,28,20,18,104,86,12,11.5,0,20,6.7,0,0.0,300,55.5
Aric Almirola,11,24,17,8,28,21,-24,95,119,18,18.9,0,60,20.0,0,0.0,300,59.3
Tyler Reddick,16,23,18,5,29,18,16,100,84,29,29.0,0,131,43.7,0,0.0,300,66.2
A.J. Allmendinger,14,13,19,3,24,15,8,89,81,54,60.7,0,180,60.0,0,0.0,300,72.2
Corey LaJoie,22,21,20,10,33,24,-19,108,127,16,14.8,0,17,5.7,0,0.0,300,47.8
Kyle Busch,36,4,21,1,36,7,5,74,69,35,47.3,39,257,85.7,54,18.0,300,101.3
Martin Truex Jr,10,2,22,1,27,4,-10,77,87,57,74.0,47,286,95.3,82,27.3,300,111.0
Justin Haley,21,16,23,11,32,22,0,73,73,19,26.0,0,49,16.3,0,0.0,300,49.2
Todd Gilliland,33,26,24,6,35,27,-1,50,51,2,4.0,0,6,2.0,0,0.0,300,40.2
Harrison Burton,26,9,25,7,30,20,-28,110,138,32,29.1,0,97,32.3,0,0.0,300,54.5
Cole Custer,17,20,26,1,29,21,-15,99,114,17,17.2,0,37,12.3,0,0.0,300,49.5
Cody Ware,31,27,27,14,35,29,-13,21,34,0,0.0,0,1,0.3,0,0.0,298,34.3
J.J. Yeley,32,31,28,28,34,31,-2,14,16,0,0.0,0,0,0.0,0,0.0,298,33.3
Brad Keselowski,27,14,29,4,29,18,-7,88,95,19,21.6,0,87,29.2,0,0.0,298,61.0
Chris Buescher,15,7,30,5,31,15,-26,57,83,40,70.2,0,237,79.8,0,0.0,297,65.5
Ty Dillon,29,29,31,19,31,28,0,34,34,0,0.0,1,0,0.0,0,0.0,297,34.9
B.J. McLeod,35,32,32,31,36,33,-1,3,4,0,0.0,0,0,0.0,0,0.0,295,26.0
Josh Bilicki,34,33,33,30,36,33,0,8,8,0,0.0,0,0,0.0,0,0.0,285,27.2
Chase Briscoe,28,34,34,18,34,32,2,37,35,0,0.0,1,0,0.0,0,0.0,269,35.4
William Byron,13,35,35,5,36,31,-19,14,33,11,78.6,10,47,17.9,0,0.0,262,55.8
Alex Bowman,12,36,36,12,28,33,-9,9,18,3,33.3,0,2,4.1,0,0.0,49,31.3
