Leader,From Lap,To Lap,# Of Laps
Denny Hamlin,1,27,27
Kyle Larson,28,63,36
Kurt Busch,64,64,1
William Byron,65,66,2
Kyle Larson,67,118,52
Ryan Blaney,119,119,1
Kyle Larson,120,160,41
Daniel Suarez,161,161,1
Kyle Larson,162,221,60
Ryan Blaney,222,236,15
Kyle Larson,237,316,80
Ryan Blaney,317,325,9
