Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,1,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,200,running,26,40,5
2,16,20,Erik Jones,Sport Clips   (Joe Gibbs),Toyota,200,running,13,41,0
3,28,13,Ty Dillon,GEICO For Your RV   (Germain Racing),Chevrolet,200,running,0,36,0
4,21,24,William Byron,Hendrickcars.com Ricky Hendrick Throwback   (Rick Hendrick),Chevrolet,200,running,1,38,0
5,10,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,200,running,41,44,0
6,19,6,Ryan Newman,Guaranteed Rate   (Jack Roush),Ford,200,running,0,31,0
7,30,8,Tyler Reddick,CAT Next Gen Dozers Patriotic   (Richard Childress),Chevrolet,200,running,2,34,0
8,23,38,John H. Nemechek,Speedy Cash   (Bob Jenkins),Ford,200,running,0,35,0
9,32,15,Brennan Poole,Goettl Air Conditioning & Plumbing   (Rick Ware),Chevrolet,200,running,0,28,0
10,25,37,Ryan Preece,Kroger / Energizer / Hershey's / Hungry Jack   (JTG-Daugherty Racing),Chevrolet,200,running,0,30,0
11,35,77,Justin Haley,Parts Plus   (Spire Motorsports),Chevrolet,200,running,0,0,0
12,12,3,Austin Dillon,Bass Pro Shops / Tracker Off Road   (Richard Childress),Chevrolet,200,running,0,33,0
13,33,00,Quin Houff,Permatex   (StarCom Racing),Chevrolet,200,running,0,24,0
14,4,88,Alex Bowman,Truck Hero / Patriot Foundation   (Rick Hendrick),Chevrolet,200,running,0,23,0
15,37,66,Timmy Hill,Trump 2020   (Carl Long),Ford,200,running,1,0,0
16,20,42,Matt Kenseth,Credit One Bank   (Chip Ganassi),Chevrolet,200,running,0,21,0
17,36,51,Joey Gase,Jimco Windows / Donate Life   (Rick Ware),Ford,200,running,0,0,0
18,7,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,200,running,6,35,0
19,34,27,Cody Ware,Thriv5   (Rick Ware),Chevrolet,200,running,1,18,0
20,5,4,Kevin Harvick,Jimmy John's   (Stewart Haas Racing),Ford,200,running,2,17,0
21,13,21,Matt DiBenedetto,Menards / Tuscany   (Wood Brothers),Ford,200,running,10,16,0
22,15,17,Chris Buescher,Sunny D   (Jack Roush),Ford,200,running,15,33,1
23,3,19,Martin Truex Jr,Bass Pro Shops / Tracker Boats & ATVs   (Joe Gibbs),Toyota,198,running,6,27,1
24,27,43,Bubba Wallace,World Wide Technology   (Richard Petty Motorsports),Chevrolet,192,crash,10,14,0
25,14,12,Ryan Blaney,Menards / Pennzoil   (Roger Penske),Ford,192,crash,10,16,0
26,8,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,188,crash,45,20,0
27,6,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,188,crash,0,10,0
28,29,32,Corey LaJoie,Schluter Systems   (Archie St. Hilaire),Ford,188,running,0,9,0
29,17,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,133,crash,1,8,0
30,38,53,James Davison,America's Best Value Inn   (Rick Ware),Chevrolet,118,running,0,7,0
31,18,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,108,crash,0,7,0
32,2,1,Kurt Busch,Gearwrench   (Chip Ganassi),Chevrolet,108,crash,0,7,0
33,9,14,Clint Bowyer,Rush Truck Centers / BlueDEF   (Stewart Haas Racing),Ford,108,crash,0,4,0
34,31,96,Daniel Suarez,Team USA   (Gaunt Brothers),Toyota,108,crash,0,3,0
35,39,62,Brendan Gaughan,South Point Hotel & Casino / Beard Oil   (Beard Motorsports),Chevrolet,108,crash,0,2,0
36,24,34,Michael McDowell,Love's Travel Stops / Luber Finer   (Bob Jenkins),Ford,79,overheating,1,1,0
37,11,10,Aric Almirola,Smithfield Power Bites   (Stewart Haas Racing),Ford,57,crash,9,1,0
38,26,47,Ricky Stenhouse Jr,Hungry Jack   (JTG-Daugherty Racing),Chevrolet,8,crash,0,1,0
39,22,95,Christopher Bell,Rheem / Procore   (Leavine Family Racing),Toyota,1,crash,0,1,0
