Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,3,24,William Byron,Valvoline   (Rick Hendrick),Chevrolet,317,running,64,59,6
2,8,12,Ryan Blaney,Dent Wizard   (Roger Penske),Ford,317,running,0,43,0
3,12,45,Tyler Reddick,The Beast Unleashed   (23XI Racing),Toyota,317,running,0,46,0
4,1,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,317,running,201,52,1
5,15,4,Kevin Harvick,Hunt Brothers Pizza   (Stewart Haas Racing),Ford,317,running,36,43,0
6,5,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,317,running,0,43,0
7,24,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,317,running,0,31,0
8,9,8,Kyle Busch,Cheddar's Scratch Kitchen   (Richard Childress),Chevrolet,317,running,0,30,0
9,18,48,Alex Bowman,Ally Best Friends   (Rick Hendrick),Chevrolet,317,running,0,28,0
10,17,9,Josh Berry,Kelley Blue Book   (Rick Hendrick),Chevrolet,317,running,0,0,0
11,16,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,317,running,0,26,0
12,25,41,Ryan Preece,United Rentals   (Stewart Haas Racing),Ford,317,running,0,25,0
13,7,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,317,running,0,24,0
14,19,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,317,running,0,23,0
15,21,17,Chris Buescher,Socios   (Jack Roush),Ford,317,running,0,22,0
16,30,3,Austin Dillon,BetMGM March Matchups   (Richard Childress),Chevrolet,317,running,0,21,0
17,13,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,317,running,0,20,0
18,4,6,Brad Keselowski,Castrol Edge   (Jack Roush),Ford,317,running,1,28,0
19,23,47,Ricky Stenhouse Jr,Thomas'   (JTG-Daugherty Racing),Chevrolet,317,running,0,18,0
20,22,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,317,running,0,17,0
21,10,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,317,running,14,16,0
22,11,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,317,running,0,15,0
23,2,11,Denny Hamlin,Shingrix   (Joe Gibbs),Toyota,317,running,0,2,0
24,6,1,Ross Chastain,Kubota   (Trackhouse Racing),Chevrolet,317,running,1,19,0
25,20,2,Austin Cindric,MenardsRichmond Water Heaters   (Roger Penske),Ford,316,running,0,12,0
26,28,7,Corey LaJoie,EnviroXstream   (Spire Motorsports),Chevrolet,316,running,0,11,0
27,26,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,316,running,0,10,0
28,14,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,316,running,0,9,0
29,32,42,Noah Gragson,Sunseeker Resort   (Legacy Motor Club),Chevrolet,316,running,0,8,0
30,35,77,Ty Dillon,Mutoh   (Spire Motorsports),Chevrolet,315,running,0,7,0
31,34,38,Zane Smith,Wellcare   (Bob Jenkins),Ford,315,running,0,0,0
32,29,15,Todd Gilliland,OTR Mobile   (Rick Ware),Ford,314,running,0,5,0
33,31,10,Aric Almirola,Go Bowling   (Stewart Haas Racing),Ford,313,running,0,4,0
34,36,51,Cody Ware,Biohaven/Jacob Co.   (Rick Ware),Ford,311,running,0,3,0
35,27,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,310,running,0,2,0
36,33,78,B.J. McLeod,Superior Logistics Services   (B.J. McLeod),Chevrolet,50,fuel pump,0,1,0
