Leader,From Lap,To Lap,# Of Laps
Kyle Larson,1,1,1
William Byron,2,63,62
Kyle Larson,64,118,55
Ross Chastain,119,119,1
Brad Keselowski,120,120,1
Kyle Larson,121,246,126
Erik Jones,247,260,14
Kyle Larson,261,268,8
Kevin Harvick,269,304,36
Kyle Larson,305,315,11
William Byron,316,317,2
