driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Denny Hamlin,3,7,1,1,25,5,18,97,79,85,87.6,49,478,95.6,163,32.6,500,140.1
Martin Truex Jr,11,6,2,1,25,6,23,80,57,60,75.0,22,442,88.4,54,10.8,500,117.6
Brad Keselowski,17,2,3,1,18,6,28,102,74,100,98.0,13,493,98.6,1,0.2,500,110.4
Alex Bowman,29,16,4,1,31,14,12,126,114,62,49.2,10,282,56.4,3,0.6,500,90.6
Kyle Larson,10,8,5,1,28,8,30,106,76,77,72.6,16,429,85.8,19,3.8,500,104.5
John H. Nemechek,26,4,6,1,27,9,9,109,100,84,77.1,9,440,88.2,0,0.0,499,99.2
Chris Buescher,34,24,7,1,34,14,14,137,123,60,43.8,7,285,57.1,17,3.4,499,88.6
Chase Elliott,5,22,8,1,30,15,-10,116,126,49,42.2,5,243,48.7,5,1.0,499,82.2
Ty Gibbs,19,1,9,1,28,7,44,122,78,90,73.8,45,463,92.8,137,27.5,499,114.4
Christopher Bell,12,5,10,1,26,6,-5,84,89,71,84.5,27,489,98.0,29,5.8,499,108.0
Michael McDowell,7,23,11,2,30,15,-4,132,136,48,36.4,8,248,49.7,0,0.0,499,79.4
Josh Berry,2,12,12,1,29,10,-4,127,131,105,82.7,21,446,89.4,25,5.0,499,92.7
Chase Briscoe,6,14,13,3,31,15,0,117,117,53,45.3,10,262,52.6,0,0.0,498,74.6
Ryan Preece,25,10,14,8,26,16,23,135,112,72,53.3,3,275,55.2,0,0.0,498,73.5
Ross Chastain,36,21,15,7,36,20,12,128,116,32,25.0,7,131,26.3,0,0.0,498,61.1
Ryan Blaney,1,25,16,1,33,12,-5,120,125,54,45.0,14,338,67.9,14,2.8,498,87.3
Justin Haley,32,20,17,5,35,15,20,137,117,56,40.9,6,319,64.1,0,0.0,498,77.8
Daniel Suarez,28,17,18,8,33,22,-2,132,134,20,15.2,1,71,14.3,0,0.0,498,53.0
Kaz Grala,33,11,19,7,36,19,16,152,136,61,40.1,15,208,41.8,0,0.0,498,60.0
Erik Jones,15,15,20,3,35,18,-2,104,106,42,40.4,5,184,36.9,0,0.0,498,64.2
Corey LaJoie,18,27,21,1,32,22,-30,129,159,3,2.3,2,12,2.4,4,0.8,498,48.4
Joey Logano,4,3,22,1,29,17,-33,110,143,47,42.7,3,183,36.7,5,1.0,498,62.4
A.J. Allmendinger,30,26,23,6,36,26,0,89,89,3,3.4,2,9,1.8,0,0.0,498,41.4
Austin Dillon,31,30,24,9,34,25,-3,121,124,10,8.3,2,20,4.0,0,0.0,498,42.6
Kyle Busch,14,32,25,1,33,23,-9,80,89,36,45.0,13,97,19.5,5,1.0,498,50.9
Todd Gilliland,24,13,26,4,35,19,-18,107,125,24,22.4,6,157,31.6,0,0.0,497,53.6
Carson Hocevar,35,28,27,2,35,25,-17,99,116,3,3.0,3,6,1.2,0,0.0,497,39.6
Daniel Hemric,20,18,28,17,35,27,-12,93,105,0,0.0,0,0,0.0,0,0.0,496,33.3
Bubba Wallace,9,9,29,1,30,15,-31,88,119,65,73.9,6,302,60.9,15,3.0,496,61.4
Tyler Reddick,23,33,30,1,35,32,4,24,20,0,0.0,7,6,1.2,4,0.8,495,35.0
Austin Cindric,21,29,31,9,34,28,4,61,57,1,1.6,8,8,1.6,0,0.0,495,35.7
Harrison Burton,13,19,32,9,34,27,-31,87,118,20,23.0,7,76,15.4,0,0.0,495,48.8
Ricky Stenhouse Jr,27,34,33,10,34,28,9,68,59,18,26.5,5,69,13.9,0,0.0,495,50.2
Noah Gragson,22,31,34,1,34,30,-20,54,74,6,11.1,1,12,2.4,0,0.0,494,30.5
William Byron,8,35,35,5,36,34,-29,8,37,7,87.5,30,16,3.3,0,0.0,492,39.2
Zane Smith,16,36,36,8,36,34,1,8,7,1,12.5,3,1,0.5,0,0.0,192,26.0
