Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,14,12,Ryan Blaney,Discount Tire   (Roger Penske),Ford,500,running,32,55,5
2,2,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,500,running,129,45,1
3,9,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,500,running,71,46,0
4,24,2,Austin Cindric,MenardsCardell Cabinetry   (Roger Penske),Ford,500,running,0,33,0
5,37,11,Denny Hamlin,FedEx One Rate   (Joe Gibbs),Toyota,500,running,0,40,0
6,3,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,500,running,51,46,0
7,10,3,Austin Dillon,Bass Pro Shops   (Richard Childress),Chevrolet,500,running,0,-13,0
8,22,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,500,running,0,-21,0
9,18,6,Brad Keselowski,King's Hawaiian   (Jack Roush),Ford,500,running,170,39,1
10,12,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,500,running,0,29,0
11,25,10,Noah Gragson,Bed Bath & Beyond   (Stewart Haas Racing),Ford,500,running,0,28,0
12,29,16,Shane Van Gisbergen,Acceptance Insurance   (Matthew Kaulig),Chevrolet,500,running,0,0,0
13,7,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,500,running,0,31,0
14,8,41,Ryan Preece,Mohawk Northeast   (Stewart Haas Racing),Ford,500,running,0,31,0
15,4,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,500,running,0,30,0
16,11,4,Josh Berry,SunnyD   (Stewart Haas Racing),Ford,500,running,0,21,0
17,15,31,Daniel Hemric,High Point Paint Services   (Matthew Kaulig),Chevrolet,500,running,0,20,0
18,19,23,Bubba Wallace,XFINITY   (23XI Racing),Toyota,499,running,6,-31,0
19,21,43,Erik Jones,Family Dollar   (Legacy Motor Club),Toyota,499,running,0,18,0
20,28,47,Ricky Stenhouse Jr,Colgate / Philadelphia Whipped   (JTG-Daugherty Racing),Chevrolet,499,running,0,17,0
21,36,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,499,running,0,16,0
22,16,20,Christopher Bell,Mobil 1   (Joe Gibbs),Toyota,499,running,0,20,0
23,20,99,Daniel Suarez,Jockey Outdoors By Luke Bryan   (Trackhouse Racing),Chevrolet,498,running,0,14,0
24,1,19,Martin Truex Jr,AUTO-OWNERS INSURANCE / THANK YOU MARTIN   (Joe Gibbs),Toyota,498,running,41,13,0
25,27,77,Carson Hocevar,Premier Security   (Spire Motorsports),Chevrolet,498,running,0,12,0
26,13,38,Todd Gilliland,Ruedebusch   (Bob Jenkins),Ford,498,running,0,11,0
27,33,15,Kaz Grala,MEAT N' BONE   (Rick Ware),Ford,497,running,0,10,0
28,23,8,Kyle Busch,Cheddar's Scratch Kitchen   (Richard Childress),Chevrolet,497,running,0,9,0
29,30,7,Justin Haley,Optic Gaming/Gainbridge Sport   (Spire Motorsports),Chevrolet,497,running,0,8,0
30,26,17,Chris Buescher,BuildSubmarines.com   (Jack Roush),Ford,497,running,0,7,0
31,32,42,John H. Nemechek,Pye Barker Fire & Safety   (Legacy Motor Club),Toyota,496,running,0,6,0
32,5,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,495,running,0,5,0
33,17,34,Michael McDowell,Benebone   (Bob Jenkins),Ford,490,running,0,4,0
34,31,45,Tyler Reddick,Monster Energy   (23XI Racing),Toyota,458,brakes,0,3,0
35,34,51,Corey LaJoie,Jacob Construction   (Rick Ware),Ford,365,oil pressure,0,2,0
36,6,21,Harrison Burton,Motorcraft  Quick Lane   (Wood Brothers),Ford,347,engine,0,1,0
37,35,66,Josh Bilicki,2ONE Pouches   (Carl Long),Ford,131,brakes,0,0,0
