driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Michael McDowell,4,1,1,1,17,3,2,48,46,26,54.2,2,81,98.8,54,65.9,82,141.1
Chase Elliott,3,2,2,1,15,4,1,48,47,27,56.3,8,82,100.0,1,1.2,82,121.6
Daniel Suarez,1,3,3,1,16,4,-2,45,47,27,60.0,9,82,100.0,6,7.3,82,120.8
Tyler Reddick,2,5,4,2,24,6,-1,63,64,25,39.7,5,76,92.7,0,0.0,82,112.4
Alex Bowman,9,6,5,2,20,8,5,65,60,26,40.0,0,76,92.7,0,0.0,82,104.5
Chase Briscoe,13,7,6,6,28,10,6,86,80,31,36.0,1,72,87.8,0,0.0,82,98.7
Martin Truex Jr,12,9,7,3,21,10,4,66,62,32,48.5,1,78,95.1,0,0.0,82,95.4
Kyle Larson,6,8,8,4,22,9,-3,64,67,32,50.0,2,78,95.1,0,0.0,82,96.3
Christopher Bell,7,10,9,1,17,8,-2,50,52,27,54.0,2,81,98.8,11,13.4,82,102.0
Shane Van Gisbergen,8,11,10,1,21,10,-1,60,61,28,46.7,4,76,92.7,1,1.2,82,93.3
Chris Buescher,17,12,11,10,30,14,5,74,69,22,29.7,2,67,81.7,0,0.0,82,88.1
Ty Gibbs,10,17,12,8,30,18,-4,70,74,8,11.4,2,27,32.9,0,0.0,82,83.4
Ryan Blaney,16,14,13,11,30,15,3,76,73,17,22.4,0,55,67.1,0,0.0,82,78.7
William Byron,39,19,14,14,39,23,22,79,57,4,5.1,0,12,14.6,0,0.0,82,72.8
Austin Cindric,20,13,15,12,32,16,5,81,76,12,14.8,0,54,65.9,0,0.0,82,73.8
Austin Dillon,27,16,16,1,27,15,8,87,79,21,24.1,1,32,39.0,1,1.2,82,79.1
Ross Chastain,21,18,17,7,27,20,4,82,78,7,8.5,1,3,3.7,0,0.0,82,69.2
Bubba Wallace,19,15,18,1,23,16,0,86,86,25,29.1,0,29,35.4,0,0.0,82,71.8
Denny Hamlin,25,27,19,1,28,15,6,97,91,24,24.7,2,34,41.5,8,9.8,82,73.7
Brad Keselowski,22,26,20,2,33,17,11,99,88,23,23.2,1,32,39.0,0,0.0,82,68.4
Harrison Burton,24,22,21,4,30,21,1,82,81,9,11.0,0,8,9.8,0,0.0,82,60.8
Brodie Kostecki,11,20,22,11,37,24,13,84,71,0,0.0,6,0,0.0,0,0.0,82,68.8
Kevin Harvick,38,24,23,23,38,28,10,64,54,0,0.0,0,0,0.0,0,0.0,81,50.5
Mike Rockenfeller,37,35,24,20,38,32,11,77,66,0,0.0,0,0,0.0,0,0.0,81,46.2
Ricky Stenhouse Jr,34,28,25,15,37,29,11,86,75,1,1.2,0,0,0.0,0,0.0,81,43.2
A.J. Allmendinger,26,38,26,12,38,27,-2,86,88,3,3.5,21,2,2.5,0,0.0,81,64.5
Ty Dillon,35,33,27,6,38,28,10,93,83,15,16.1,0,13,16.0,0,0.0,81,44.5
Jenson Button,31,30,28,22,38,30,0,60,60,0,0.0,2,0,0.0,0,0.0,81,42.6
Corey LaJoie,14,32,29,8,37,28,-16,77,93,6,7.8,0,9,11.1,0,0.0,81,43.7
Andy Lally,29,29,30,24,38,29,-5,59,64,0,0.0,0,0,0.0,0,0.0,81,40.0
Ryan Preece,30,36,31,25,38,33,-5,66,71,0,0.0,0,0,0.0,0,0.0,81,38.0
Josh Bilicki,32,31,32,11,37,31,-2,103,105,4,3.9,0,1,1.2,0,0.0,81,34.5
Kamui Kobayashi,28,25,33,6,38,27,-7,115,122,18,15.7,0,11,13.6,0,0.0,81,46.0
Joey Logano,18,34,34,16,38,34,-17,46,63,0,0.0,0,0,0.0,0,0.0,81,28.5
Erik Jones,36,37,35,8,38,33,-3,66,69,5,7.6,0,4,4.9,0,0.0,81,32.2
Kyle Busch,5,4,36,1,37,16,-31,69,100,29,42.0,3,54,67.5,0,0.0,80,59.0
Todd Gilliland,23,23,37,14,39,28,-17,65,82,2,3.1,1,1,1.3,0,0.0,80,44.1
Justin Haley,15,39,38,15,39,39,-12,2,14,1,50.0,0,0,0.0,0,0.0,80,24.8
Aric Almirola,33,21,39,19,38,26,-8,78,86,0,0.0,1,0,0.0,0,0.0,79,43.1
