Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,2,12,Ryan Blaney,Advance Auto Parts   (Roger Penske),Ford,350,running,201,57,6
2,4,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,350,running,0,42,0
3,9,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,350,running,1,44,0
4,10,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,350,running,7,33,0
5,35,47,Ricky Stenhouse Jr,Kroger / NOS Energy Drink   (JTG-Daugherty Racing),Chevrolet,350,running,4,32,0
6,11,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,350,running,0,36,0
7,3,4,Josh Berry,Overstock.com   (Stewart Haas Racing),Ford,350,running,32,45,0
8,33,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,350,running,0,29,0
9,13,99,Daniel Suarez,Kubota   (Trackhouse Racing),Chevrolet,350,running,4,36,0
10,5,6,Brad Keselowski,King's Hawaiian - Casey's   (Jack Roush),Ford,350,running,5,32,0
11,17,1,Ross Chastain,Busch Light For the Farmers   (Trackhouse Racing),Chevrolet,350,running,0,26,0
12,14,38,Todd Gilliland,Ruedebusch   (Bob Jenkins),Ford,350,running,0,28,0
13,19,51,Justin Haley,MotoRad   (Rick Ware),Ford,350,running,0,25,0
14,20,77,Carson Hocevar,Premier Security   (Spire Motorsports),Chevrolet,350,running,0,23,0
15,31,19,Martin Truex Jr,Reser's Fine Foods   (Joe Gibbs),Toyota,349,running,0,22,0
16,23,10,Noah Gragson,Bass Pro Shops Winchester   (Stewart Haas Racing),Ford,349,running,0,21,0
17,16,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,349,running,0,26,0
18,15,17,Chris Buescher,Fastenal   (Jack Roush),Ford,349,running,16,23,0
19,36,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,349,running,0,18,0
20,25,21,Harrison Burton,Menards  Masterforce Tools   (Wood Brothers),Ford,349,running,0,17,0
21,24,7,Corey LaJoie,Gainbridge/Iowa Hawkeyes   (Spire Motorsports),Chevrolet,349,running,0,20,0
22,8,45,Tyler Reddick,McDonald's   (23XI Racing),Toyota,349,running,0,15,0
23,22,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,349,running,0,14,0
24,12,11,Denny Hamlin,Interstate Batteries   (Joe Gibbs),Toyota,348,running,0,18,0
25,27,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,348,running,0,12,0
26,34,42,John H. Nemechek,Dollar Tree   (Legacy Motor Club),Toyota,348,running,0,11,0
27,29,41,Ryan Preece,Morton Buildings   (Stewart Haas Racing),Ford,348,running,0,10,0
28,6,14,Chase Briscoe,Mahindra USA 30 Years   (Stewart Haas Racing),Ford,348,running,0,9,0
29,30,31,Daniel Hemric,Cirkul   (Matthew Kaulig),Chevrolet,348,running,0,8,0
30,21,2,Austin Cindric,Menards  Moen   (Roger Penske),Ford,347,running,0,7,0
31,26,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,347,running,0,6,0
32,32,43,Erik Jones,Family Dollar   (Legacy Motor Club),Toyota,347,running,0,5,0
33,28,15,Kaz Grala,Remixers.comXemex   (Rick Ware),Ford,345,running,0,4,0
34,1,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,314,running,80,22,1
35,7,8,Kyle Busch,zone / Kwik Star   (Richard Childress),Chevrolet,272,water pump,0,3,0
36,18,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,54,crash,0,0,0
