Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,19,11,Denny Hamlin,FedEx Ground   (Joe Gibbs),Toyota,140,running,49,41,5
2,20,4,Kevin Harvick,"Busch ""Head for the Mountains""   (Stewart Haas Racing)",Ford,140,running,11,47,0
3,38,20,Erik Jones,Craftsman   (Joe Gibbs),Toyota,140,running,0,34,0
4,25,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,140,running,0,33,0
5,18,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,140,running,4,41,0
6,8,21,Matt DiBenedetto,Motorcraft / Quick Lane   (Wood Brothers),Ford,140,running,0,38,0
7,7,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,140,running,0,30,0
8,14,14,Clint Bowyer,Mobil 1   (Stewart Haas Racing),Ford,140,running,0,29,0
9,27,88,Alex Bowman,ChevyGoods.com / Adam's Polishes   (Rick Hendrick),Chevrolet,140,running,0,28,0
10,15,19,Martin Truex Jr,SiriusXM   (Joe Gibbs),Toyota,140,running,5,37,0
11,12,2,Brad Keselowski,Western Star / Alliance Parts   (Roger Penske),Ford,140,running,13,42,1
12,10,42,Matt Kenseth,Credit One Bank   (Chip Ganassi),Chevrolet,140,running,0,25,0
13,3,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,140,running,35,37,1
14,2,3,Austin Dillon,Symbicort   (Richard Childress),Chevrolet,140,running,0,27,0
15,4,47,Ricky Stenhouse Jr,Kroger / Glad / Kingsford / Bush's Beans   (JTG-Daugherty Racing),Chevrolet,140,running,0,28,0
16,21,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,140,running,0,21,0
17,5,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,140,running,0,21,0
18,6,6,Ryan Newman,Wyndham Rewards   (Jack Roush),Ford,139,running,0,27,0
19,24,38,John H. Nemechek,Death Wish Coffee   (Bob Jenkins),Ford,139,running,0,18,0
20,22,43,Bubba Wallace,Victory Junction   (Richard Petty Motorsports),Chevrolet,139,running,0,17,0
21,23,32,Corey LaJoie,Built Bar   (Archie St. Hilaire),Ford,139,running,0,16,0
22,9,12,Ryan Blaney,Menards / Duracell Optimum   (Roger Penske),Ford,139,running,21,24,0
23,26,13,Ty Dillon,GEICO   (Germain Racing),Chevrolet,139,running,0,14,0
24,36,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,139,running,0,13,0
25,1,37,Ryan Preece,"P&G ""On Equality, We Have A Choice""   (JTG-Daugherty Racing)",Chevrolet,139,running,0,12,0
26,28,96,Daniel Suarez,CommScope   (Gaunt Brothers),Toyota,139,running,0,11,0
27,29,15,Brennan Poole,Spartan Mosquito Pro Tech   (Rick Ware),Chevrolet,138,running,0,10,0
28,31,27,J.J. Yeley,Red Rock Secured   (Rick Ware),Ford,138,running,0,0,0
29,35,66,Timmy Hill,CrashClaimsR.us / James Carter Attorney   (Carl Long),Toyota,137,running,0,0,0
30,34,77,James Davison,Oil Fire Rye Whiskey / Tilson   (Spire Motorsports),Chevrolet,136,running,0,7,0
31,40,00,Quin Houff,Mane 'N Tail   (StarCom Racing),Chevrolet,136,running,0,6,0
32,33,53,Garrett Smithley,Rich Mar Florist   (Rick Ware),Chevrolet,136,running,0,0,0
33,37,51,Joey Gase,Adkins Automotive   (Rick Ware),Ford,136,running,0,0,0
34,32,7,Josh Bilicki,"Insurance King   (Tommy Baldwin, Jr.)",Chevrolet,136,running,0,0,0
35,30,8,Tyler Reddick,Caterpillar   (Richard Childress),Chevrolet,135,running,0,2,0
36,11,17,Chris Buescher,Fastenal / Honeywell   (Jack Roush),Ford,135,running,0,5,0
37,39,78,B.J. McLeod,Koolbox   (B.J. McLeod),Chevrolet,133,running,0,0,0
38,16,18,Kyle Busch,M&M's Mini's   (Joe Gibbs),Toyota,74,crash,2,3,0
39,17,95,Christopher Bell,Rheem / Procore   (Leavine Family Racing),Toyota,39,crash,0,9,0
40,13,34,Michael McDowell,Dockside Logistics   (Bob Jenkins),Ford,15,crash,0,1,0
