Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,19,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,188,running,1,42,5
2,14,3,Austin Dillon,Bass Pro Shops / Tracker Off Road   (Richard Childress),Chevrolet,188,running,0,35,0
3,12,18,Kyle Busch,Interstate Batteries   (Joe Gibbs),Toyota,188,running,3,39,0
4,5,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,188,running,32,50,0
5,2,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,188,running,0,45,0
6,16,43,Erik Jones,U.S. Air Force   (Petty GMS Motorsports),Chevrolet,188,running,25,37,0
7,28,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,188,running,0,44,0
8,21,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,188,running,0,29,0
9,27,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,188,running,0,36,0
10,24,4,Kevin Harvick,Gearwrench   (Stewart Haas Racing),Ford,188,running,0,27,0
11,22,12,Ryan Blaney,Wurth   (Roger Penske),Ford,188,running,23,26,0
12,11,31,Justin Haley,Leaf Filter Gutter Protection   (Matthew Kaulig),Chevrolet,188,running,0,25,0
13,23,10,Aric Almirola,Smithfield / IHOP   (Stewart Haas Racing),Ford,188,running,0,28,0
14,33,7,Corey LaJoie,Raze Energy   (Spire Motorsports),Chevrolet,188,running,1,23,0
15,8,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,188,running,38,39,1
16,6,45,Kurt Busch,Monster Energy   (23XI Racing),Toyota,188,running,1,26,0
17,9,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,188,running,15,30,1
18,7,11,Denny Hamlin,FedEx Small Business   (Joe Gibbs),Toyota,188,running,9,19,0
19,39,77,Landon Cassill,Fox Nation   (Spire Motorsports),Chevrolet,188,running,0,0,0
20,31,62,Noah Gragson,Wendy's $5 Biggie Bag / Beard Oil   (Beard Motorsports),Chevrolet,188,running,0,0,0
21,18,2,Austin Cindric,Menards / Sylvania   (Roger Penske),Ford,188,running,0,16,0
22,1,20,Christopher Bell,DeWalt   (Joe Gibbs),Toyota,187,running,7,23,0
23,15,6,Brad Keselowski,Castrol Carbon Neutral   (Jack Roush),Ford,187,running,0,14,0
24,36,15,David Ragan,Envision   (Rick Ware),Ford,186,running,0,13,0
25,38,55,J.J. Yeley,Hex.com   (Carl Long),Ford,185,running,1,0,0
26,37,78,B.J. McLeod,Motorsport Games   (B.J. McLeod),Ford,172,running,2,11,0
27,32,38,Todd Gilliland,First Phase Credit Card   (Bob Jenkins),Ford,121,crash,0,10,0
28,34,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,105,dvp,0,9,0
29,29,41,Cole Custer,Feeding America / Wow Wow   (Stewart Haas Racing),Ford,98,engine,1,8,0
30,26,47,Ricky Stenhouse Jr,Kroger / Sunny D   (JTG-Daugherty Racing),Chevrolet,95,crash,0,8,0
31,4,99,Daniel Suarez,Tootsies Orchid Lounge   (Trackhouse Racing),Chevrolet,92,dvp,28,6,0
32,13,22,Joey Logano,Shell / Pennzoil / Autotrader   (Roger Penske),Ford,89,crash,1,5,0
33,20,42,Ty Dillon,Black Rifle Coffee Co.   (Petty GMS Motorsports),Chevrolet,89,crash,0,4,0
34,25,21,Harrison Burton,Motorcraft / Quick Lane   (Wood Brothers),Ford,89,crash,0,3,0
35,35,44,Greg Biffle,Morehouse College   (Johnathan Cohen),Chevrolet,79,fuel pump,0,2,0
36,3,16,Daniel Hemric,Majestic Steel   (Matthew Kaulig),Chevrolet,56,crash,0,0,0
37,17,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,56,crash,0,1,0
38,30,17,Chris Buescher,Fastenal   (Jack Roush),Ford,56,crash,0,1,0
39,10,8,Tyler Reddick,Bet MGM   (Richard Childress),Chevrolet,31,engine,0,1,0
