Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,21,21,,
yellow_flag,22,23,2,end of stage 1,#24
green_flag,24,41,18,,
yellow_flag,42,44,3,end of stage 2,#77
green_flag,45,45,1,,
yellow_flag,46,47,2,"#91,1,3,27 accident turn 5",#11
green_flag,48,79,32,,
yellow_flag,80,81,2,#15 accident turn 1,#1
green_flag,82,83,2,,
yellow_flag,84,85,2,,#23
green_flag,86,90,5,,
Percent of race run under caution: 12.2%             Average green flag run: 13.2 laps
