driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Kyle Larson,2,6,1,1,30,8,-12,65,77,28,43.1,10,78,86.7,5,5.6,90,112.0
A.J. Allmendinger,6,7,2,2,35,12,18,97,79,30,30.9,7,66,73.3,0,0.0,90,106.4
Joey Logano,20,23,3,1,35,9,32,105,73,37,35.2,2,71,78.9,15,16.7,90,114.1
Chase Elliott,1,2,4,1,24,4,-17,30,47,20,66.7,22,85,94.4,29,32.2,90,124.8
Daniel Suarez,9,11,5,2,27,11,23,92,69,44,47.8,1,75,83.3,0,0.0,90,105.2
Michael McDowell,3,1,6,1,25,4,-10,66,76,27,40.9,6,88,97.8,14,15.6,90,119.3
Tyler Reddick,5,29,7,1,34,14,24,91,67,30,33.0,5,55,61.1,2,2.2,90,88.2
Christopher Bell,38,4,8,3,38,13,12,83,71,25,30.1,0,67,74.4,0,0.0,90,92.7
Chris Buescher,7,5,9,3,35,11,-15,107,122,32,29.9,1,73,81.1,0,0.0,90,104.9
Erik Jones,31,10,10,5,31,15,27,108,81,27,25.0,0,47,52.2,0,0.0,90,80.2
Cole Custer,29,27,11,1,31,14,27,104,77,19,18.3,0,58,64.4,7,7.8,90,93.4
Kevin Harvick,24,14,12,10,36,22,6,101,95,13,12.9,0,28,31.1,0,0.0,90,59.0
Austin Cindric,8,21,13,2,33,16,11,110,99,28,25.5,0,49,54.4,0,0.0,90,76.2
Alex Bowman,11,15,14,3,32,18,-19,68,87,23,33.8,1,36,40.0,0,0.0,90,65.2
Ricky Stenhouse Jr,21,8,15,2,30,16,-10,79,89,27,34.2,0,49,54.4,0,0.0,90,67.2
Ty Dillon,28,26,16,3,30,16,24,104,80,20,19.2,0,34,37.8,0,0.0,90,80.8
Austin Dillon,12,33,17,1,34,17,2,101,99,23,22.8,0,39,43.3,6,6.7,90,76.8
Justin Haley,13,13,18,7,39,25,-11,93,104,9,9.7,2,15,16.7,0,0.0,90,60.0
Brad Keselowski,15,17,19,4,31,21,-2,99,101,11,11.1,0,12,13.3,0,0.0,90,59.5
Denny Hamlin,22,34,20,13,38,27,-3,83,86,3,3.6,0,4,4.4,0,0.0,90,48.8
Ross Chastain,18,16,21,4,34,19,3,91,88,27,29.7,1,35,38.9,0,0.0,90,67.6
William Byron,4,12,22,4,34,22,7,84,77,16,19.0,0,20,22.2,0,0.0,90,52.3
Martin Truex Jr,25,22,23,14,35,21,-20,102,122,7,6.9,1,15,16.7,0,0.0,90,58.7
Ryan Blaney,26,9,24,4,31,18,-19,69,88,11,15.9,0,30,33.3,0,0.0,90,65.3
Chase Briscoe,14,32,25,1,35,25,5,101,96,19,18.8,3,18,20.0,7,7.8,90,47.5
Ty Gibbs,16,19,26,16,35,28,12,77,65,0,0.0,2,0,0.0,0,0.0,90,48.0
Corey LaJoie,32,30,27,2,33,18,-7,100,107,12,12.0,0,40,44.4,0,0.0,90,63.5
Harrison Burton,30,18,28,17,39,29,-14,67,81,0,0.0,0,0,0.0,0,0.0,90,37.8
Aric Almirola,35,24,29,14,39,30,-14,70,84,0,0.0,0,1,1.1,0,0.0,90,40.0
Mike Rockenfeller,33,31,30,3,34,25,-15,99,114,16,16.2,0,16,17.8,0,0.0,90,47.3
Joey Hand,17,3,31,3,32,15,-12,71,83,16,22.5,1,45,50.0,0,0.0,90,72.6
Kyle Busch,10,28,32,2,34,17,23,102,79,18,17.6,5,44,49.4,0,0.0,89,82.4
Loris Hezemans,34,20,33,11,37,27,-17,73,90,2,2.7,0,12,13.5,0,0.0,89,41.0
Cody Ware,39,36,34,30,39,35,4,25,21,0,0.0,0,0,0.0,0,0.0,88,29.7
Bubba Wallace,23,25,35,12,37,26,10,87,77,2,2.3,0,2,2.4,0,0.0,83,47.3
Daniil Kvyat,36,38,36,24,39,37,1,30,29,0,0.0,0,0,0.0,0,0.0,58,28.5
Kimi Raikkonen,27,35,37,8,32,28,-25,48,73,6,12.5,0,16,36.4,0,0.0,44,45.8
Todd Gilliland,19,37,38,1,36,28,-25,39,64,26,66.7,3,27,96.4,5,17.9,28,74.4
Kyle Tilley,37,39,39,32,39,39,-3,20,23,0,0.0,0,0,0.0,0,0.0,15,23.2
