Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,2,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,90,running,5,43,5
2,6,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,90,running,0,0,0
3,20,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,90,running,15,49,1
4,1,9,Chase Elliott,Kelley Blue Book   (Rick Hendrick),Chevrolet,90,running,29,40,0
5,9,99,Daniel Suarez,Princess Cruises   (Trackhouse Racing),Chevrolet,90,running,0,40,0
6,3,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,90,running,14,42,0
7,5,8,Tyler Reddick,KCMG   (Richard Childress),Chevrolet,90,running,2,39,0
8,38,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,90,running,0,30,0
9,7,17,Chris Buescher,Fastenal   (Jack Roush),Ford,90,running,0,32,0
10,31,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,90,running,0,27,0
11,29,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,90,running,7,28,0
12,24,4,Kevin Harvick,Busch Light   (Stewart Haas Racing),Ford,90,running,0,25,0
13,8,2,Austin Cindric,Menards  Richmond   (Roger Penske),Ford,90,running,0,24,0
14,11,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,90,running,0,23,0
15,21,47,Ricky Stenhouse Jr,Sugarlands/ Ball Park Buns   (JTG-Daugherty Racing),Chevrolet,90,running,0,22,0
16,28,42,Ty Dillon,Allegiant   (Petty GMS Motorsports),Chevrolet,90,running,0,31,0
17,12,3,Austin Dillon,Bass Pro Shops / Tracker Off Road   (Richard Childress),Chevrolet,90,running,6,20,0
18,13,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,90,running,0,19,0
19,15,6,Brad Keselowski,Violet Defense   (Jack Roush),Ford,90,running,0,18,0
20,22,11,Denny Hamlin,SportClips Haircuts   (Joe Gibbs),Toyota,90,running,0,17,0
21,18,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,90,running,0,22,0
22,4,24,William Byron,RaptorTough.com   (Rick Hendrick),Chevrolet,90,running,0,15,0
23,25,19,Martin Truex Jr,Reser's Fine Foods   (Joe Gibbs),Toyota,90,running,0,14,0
24,26,12,Ryan Blaney,Wurth   (Roger Penske),Ford,90,running,0,13,0
25,14,14,Chase Briscoe,Ford Performance Racing School   (Stewart Haas Racing),Ford,90,running,7,22,1
26,16,45,Ty Gibbs,Toyota SmartPath   (23XI Racing),Toyota,90,running,0,0,0
27,32,7,Corey LaJoie,Raze Energy   (Spire Motorsports),Chevrolet,90,running,0,10,0
28,30,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,90,running,0,9,0
29,35,10,Aric Almirola,Go Bowling   (Stewart Haas Racing),Ford,90,running,0,8,0
30,33,77,Mike Rockenfeller,Nations Guard   (Spire Motorsports),Chevrolet,90,running,0,7,0
31,17,15,Joey Hand,FordPro.com   (Rick Ware),Ford,90,running,0,11,0
32,10,18,Kyle Busch,Snickers   (Joe Gibbs),Toyota,89,running,0,16,0
33,34,27,Loris Hezemans,Hezeberg Systems   (Team Hezeberg),Ford,89,running,0,0,0
34,39,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,88,running,0,3,0
35,23,23,Bubba Wallace,SiriusXM Radio   (23XI Racing),Toyota,83,suspension,0,2,0
36,36,26,Daniil Kvyat,Hezeberg Systems   (Team Hezeberg),Toyota,58,running,0,1,0
37,27,91,Kimi Raikkonen,Recogni   (Trackhouse Racing),Chevrolet,44,crash,0,1,0
38,19,38,Todd Gilliland,MDStrucking.com   (Bob Jenkins),Ford,28,rear end,5,8,0
39,37,78,Kyle Tilley,Brush Creek Valley Farms   (B.J. McLeod),Ford,15,steering,0,1,0
