Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,24,17,Chris Buescher,BuildSubmarines.com   (Jack Roush),Ford,92,running,19,40,5
2,3,16,Shane Van Gisbergen,WeatherTech   (Matthew Kaulig),Chevrolet,92,running,1,0,0
3,29,77,Carson Hocevar,Mattress Warehouse   (Spire Motorsports),Chevrolet,92,running,1,34,0
4,1,1,Ross Chastain,Busch Light   (Trackhouse Racing),Chevrolet,92,running,51,43,1
5,19,71,Zane Smith,Focused Health   (Spire Motorsports),Chevrolet,92,running,0,32,0
6,12,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,92,running,0,43,0
7,10,34,Michael McDowell,Benebone   (Bob Jenkins),Ford,92,running,7,30,0
8,18,7,Corey LaJoie,Gainbridge   (Spire Motorsports),Chevrolet,92,running,2,29,0
9,21,41,Ryan Preece,Mohawk Northeast   (Stewart Haas Racing),Ford,92,running,0,30,0
10,5,2,Austin Cindric,AutoTrader   (Roger Penske),Ford,92,running,0,33,0
11,9,10,Noah Gragson,Bed Bath & Beyond   (Stewart Haas Racing),Ford,92,running,0,26,0
12,20,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,92,running,0,28,0
13,8,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,92,running,0,31,0
14,17,20,Christopher Bell,DEWALT Outdoor Solutions   (Joe Gibbs),Toyota,92,running,0,23,0
15,7,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,92,running,6,30,0
16,37,38,Todd Gilliland,Boozy Jerky!   (Bob Jenkins),Ford,92,running,0,21,0
17,32,23,Bubba Wallace,Mobil 1   (23XI Racing),Toyota,92,running,0,20,0
18,4,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,92,running,1,31,0
19,14,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,92,running,0,23,0
20,2,19,Martin Truex Jr,Reser's Fine Foods   (Joe Gibbs),Toyota,92,running,4,27,1
21,35,42,John H. Nemechek,Dollar Tree   (Legacy Motor Club),Toyota,92,running,0,16,0
22,15,54,Ty Gibbs,CW Sports   (Joe Gibbs),Toyota,92,running,0,22,0
23,22,11,Denny Hamlin,FedEx   (Joe Gibbs),Toyota,92,running,0,15,0
24,33,21,Harrison Burton,Freightliner   (Wood Brothers),Ford,92,running,0,18,0
25,31,4,Josh Berry,Bed Bath & Beyond   (Stewart Haas Racing),Ford,92,running,0,12,0
26,28,6,Brad Keselowski,King's Hawaiian   (Jack Roush),Ford,92,running,0,11,0
27,16,45,Tyler Reddick,The Beast Unleashed   (23XI Racing),Toyota,92,running,0,14,0
28,23,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,92,running,0,9,0
29,36,51,Justin Haley,Pinnacle Home Improvement   (Rick Ware),Ford,92,running,0,8,0
30,13,8,Kyle Busch,Zone   (Richard Childress),Chevrolet,92,running,0,7,0
31,27,31,Daniel Hemric,Cirkul   (Matthew Kaulig),Chevrolet,92,running,0,7,0
32,34,50,Juan Pablo Montoya,Mobil 1 50th Anniversary   (23XI Racing),Toyota,91,running,0,5,0
33,25,43,Erik Jones,Family Dollar   (Legacy Motor Club),Toyota,90,running,0,6,0
34,11,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,90,running,0,9,0
35,38,15,Kaz Grala,MEAT N' BONE   (Rick Ware),Ford,87,running,0,2,0
36,6,13,A.J. Allmendinger,Go Bowling   (Matthew Kaulig),Chevrolet,6,transmission,0,0,0
37,26,47,Ricky Stenhouse Jr,Kroger/Old El Paso   (JTG-Daugherty Racing),Chevrolet,2,crash,0,1,0
38,30,12,Ryan Blaney,Menards / Pennzoil   (Roger Penske),Ford,0,crash,0,1,0
