Leader,From Lap,To Lap,# Of Laps
Kyle Larson,1,4,4
William Byron,5,17,13
Kyle Busch,18,26,9
Joey Logano,27,44,18
Ross Chastain,45,54,10
Kyle Busch,55,72,18
Kurt Busch,73,83,11
Kyle Larson,84,91,8
Kurt Busch,92,92,1
Denny Hamlin,93,103,11
Michael McDowell,104,108,5
Kyle Busch,109,111,3
Alex Bowman,112,126,15
Kyle Larson,127,129,3
Alex Bowman,130,130,1
