Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,31,31,,
yellow_flag,32,37,6,competition,#53
green_flag,38,81,44,,
yellow_flag,82,90,9,end of stage 1,#78
green_flag,91,141,51,,
yellow_flag,142,147,6,#6 spun turn 3,#20
green_flag,148,236,89,,
yellow_flag,237,247,11,end of stage 2,#9
green_flag,248,381,134,,
yellow_flag,382,388,7,#4 accident turn 1,#18
green_flag,389,400,12,,
Percent of race run under caution: 9.8%             Average green flag run: 60.2 laps
