Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,17,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,400,running,68,49,5
2,14,1,Ross Chastain,Jockey   (Trackhouse Racing),Chevrolet,400,running,98,51,1
3,3,12,Ryan Blaney,Wabash   (Roger Penske),Ford,400,running,0,50,0
4,8,24,William Byron,RaptorTough.com   (Rick Hendrick),Chevrolet,400,running,193,52,1
5,13,11,Denny Hamlin,FedEx Office   (Joe Gibbs),Toyota,400,running,4,47,0
6,2,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,400,running,1,36,0
7,7,45,Tyler Reddick,Ronald McDonald House   (23XI Racing),Toyota,400,running,0,33,0
8,4,6,Brad Keselowski,Wyndham Rewards   (Jack Roush),Ford,400,running,8,36,0
9,5,17,Chris Buescher,Fastenal   (Jack Roush),Ford,400,running,0,37,0
10,23,48,Josh Berry,Ally   (Rick Hendrick),Chevrolet,400,running,3,0,0
11,10,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,400,running,0,28,0
12,28,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,400,running,0,25,0
13,24,54,Ty Gibbs,He Gets Us   (Joe Gibbs),Toyota,399,running,0,29,0
14,27,7,Corey LaJoie,FOE   (Spire Motorsports),Chevrolet,399,running,0,23,0
15,9,47,Ricky Stenhouse Jr,Kroger/Icy Hot Pro   (JTG-Daugherty Racing),Chevrolet,399,running,0,23,0
16,11,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,399,running,0,21,0
17,30,41,Ryan Preece,Mohawk Northeast   (Stewart Haas Racing),Ford,399,running,0,20,0
18,29,16,A.J. Allmendinger,Nutrien Ag Solutions   (Matthew Kaulig),Chevrolet,399,running,0,19,0
19,12,4,Kevin Harvick,Hunt Brothers Pizza / Realtree   (Stewart Haas Racing),Ford,399,running,0,21,0
20,31,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,398,running,0,17,0
21,1,8,Kyle Busch,Lenovo   (Richard Childress),Chevrolet,397,running,25,16,0
22,32,34,Michael McDowell,A&W Root Beer Float   (Bob Jenkins),Ford,397,running,0,15,0
23,25,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,397,running,0,14,0
24,19,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,397,running,0,13,0
25,35,38,Todd Gilliland,Speedy Cash   (Bob Jenkins),Ford,396,running,0,12,0
26,20,2,Austin Cindric,MenardsGreat Stuff   (Roger Penske),Ford,396,running,0,11,0
27,36,3,Austin Dillon,Get Bioethanol   (Richard Childress),Chevrolet,395,running,0,10,0
28,21,51,J.J. Yeley,Biohaven/Jacob Co.   (Rick Ware),Ford,393,running,0,0,0
29,22,78,B.J. McLeod,CAMDEN MEDICAL CENTER   (B.J. McLeod),Chevrolet,381,running,0,8,0
30,6,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,378,running,0,7,0
31,26,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,375,crash,0,6,0
32,18,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,359,running,0,5,0
33,34,15,Brennan Poole,Millennium Jet Card   (Rick Ware),Ford,79,crash,0,0,0
34,33,42,Noah Gragson,Sunseeker Resort   (Legacy Motor Club),Chevrolet,43,dvp,0,3,0
35,15,99,Daniel Suarez,Pitbull / Freeway Insurance   (Trackhouse Racing),Chevrolet,35,crash,0,2,0
36,16,77,Ty Dillon,Nations Guard   (Spire Motorsports),Chevrolet,34,crash,0,1,0
