driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Martin Truex Jr,17,14,1,1,23,8,25,74,49,54,73.0,33,359,89.8,68,17.0,400,119.1
Ross Chastain,14,2,2,1,22,3,7,37,30,30,81.1,41,394,98.5,98,24.5,400,129.5
Ryan Blaney,3,5,3,1,18,3,3,28,25,27,96.4,29,399,99.8,0,0.0,400,121.6
William Byron,8,3,4,1,16,3,-1,33,34,27,81.8,57,399,99.8,193,48.3,400,126.8
Denny Hamlin,13,8,5,1,17,5,22,61,39,53,86.9,27,400,100.0,4,1.0,400,111.5
Christopher Bell,2,13,6,1,27,8,0,55,55,36,65.5,12,389,97.3,1,0.3,400,102.4
Tyler Reddick,7,12,7,3,24,11,1,61,60,43,70.5,10,361,90.3,0,0.0,400,92.0
Brad Keselowski,4,1,8,1,25,10,14,65,51,41,63.1,12,307,76.8,8,2.0,400,91.8
Chris Buescher,5,9,9,3,20,8,-6,54,60,41,75.9,0,390,97.5,0,0.0,400,96.3
Josh Berry,23,18,10,1,24,12,-4,70,74,43,61.4,5,336,84.0,3,0.8,400,83.9
Chase Elliott,10,10,11,2,25,12,-3,70,73,44,62.9,1,350,87.5,0,0.0,400,82.4
Bubba Wallace,28,16,12,6,36,18,9,72,63,19,26.4,3,200,50.0,0,0.0,400,69.2
Ty Gibbs,24,11,13,4,30,11,8,81,73,41,50.6,7,316,79.2,0,0.0,399,88.7
Corey LaJoie,27,17,14,2,27,16,-1,78,79,40,51.3,7,288,72.2,0,0.0,399,71.9
Ricky Stenhouse Jr,9,19,15,3,26,14,4,82,78,47,57.3,7,216,54.1,0,0.0,399,78.0
Erik Jones,11,15,16,4,25,16,-7,84,91,34,40.5,4,128,32.1,0,0.0,399,69.2
Ryan Preece,30,22,17,9,30,21,17,83,66,13,15.7,0,15,3.8,0,0.0,399,55.5
A.J. Allmendinger,29,21,18,2,30,19,9,81,72,14,17.3,3,22,5.5,0,0.0,399,60.7
Kevin Harvick,12,7,19,4,21,11,-12,59,71,41,69.5,4,375,94.0,0,0.0,399,83.5
Harrison Burton,31,24,20,4,35,23,2,78,76,11,14.1,0,6,1.5,0,0.0,398,50.0
Kyle Busch,1,6,21,1,35,20,-4,75,79,14,18.7,45,75,18.9,25,6.3,397,72.0
Michael McDowell,32,20,22,7,32,19,4,71,67,9,12.7,0,30,7.6,0,0.0,397,59.5
Justin Haley,25,26,23,15,29,23,2,45,43,3,6.7,1,0,0.0,0,0.0,397,52.7
Aric Almirola,19,23,24,10,35,24,-12,48,60,3,6.3,0,5,1.3,0,0.0,397,46.7
Todd Gilliland,35,28,25,17,35,26,-6,52,58,0,0.0,3,0,0.0,0,0.0,396,44.0
Austin Cindric,20,27,26,15,30,23,-5,44,49,3,6.8,4,38,9.6,0,0.0,396,55.7
Austin Dillon,36,4,27,2,36,26,-5,45,50,12,26.7,10,21,5.3,0,0.0,395,42.5
J.J. Yeley,21,29,28,20,32,29,-1,30,31,0,0.0,0,0,0.0,0,0.0,393,36.8
B.J. McLeod,22,30,29,21,36,31,-6,6,12,0,0.0,0,0,0.0,0,0.0,381,32.0
Chase Briscoe,6,31,30,4,32,29,-30,10,40,1,10.0,0,14,3.7,0,0.0,378,41.8
Joey Logano,26,25,31,6,29,23,-11,51,62,17,33.3,10,68,18.1,0,0.0,375,51.7
Kyle Larson,18,32,32,5,32,28,5,16,11,13,81.3,11,67,18.7,0,0.0,359,55.1
Brennan Poole,34,33,33,28,36,33,-5,13,18,0,0.0,0,0,0.0,0,0.0,79,28.8
Noah Gragson,33,34,34,31,36,34,-1,10,11,0,0.0,0,0,0.0,0,0.0,43,24.5
Daniel Suarez,15,35,35,7,35,33,2,8,6,7,87.5,0,31,88.6,0,0.0,35,31.5
Ty Dillon,16,36,36,12,31,35,-12,3,15,0,0.0,0,1,2.9,0,0.0,34,25.3
