Leader,From Lap,To Lap,# Of Laps
Brad Keselowski,1,19,19
Kurt Busch,20,69,50
Chase Elliott,70,78,9
Kurt Busch,79,103,25
Kyle Larson,104,142,39
Kurt Busch,143,159,17
Kyle Busch,160,277,118
Kyle Larson,278,282,5
Erik Jones,283,320,38
Clint Bowyer,321,321,1
Kurt Busch,322,323,2
Jimmie Johnson,324,326,3
Erik Jones,327,367,41
