Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,15,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,367,running,23,45,5
2,11,11,Denny Hamlin,SportClips Haircuts   (Joe Gibbs),Toyota,367,running,6,44,0
3,4,8,Tyler Reddick,Lenovo   (Richard Childress),Chevrolet,367,running,0,38,0
4,1,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,367,running,64,40,0
5,2,20,Christopher Bell,Yahoo!   (Joe Gibbs),Toyota,367,running,0,44,0
6,10,34,Michael McDowell,Fr8Auctions.com   (Bob Jenkins),Ford,367,running,0,32,0
7,25,6,Brad Keselowski,Kohler Generators   (Jack Roush),Ford,367,running,11,30,0
8,3,24,William Byron,Valvoline   (Rick Hendrick),Chevrolet,367,running,50,45,1
9,8,45,Bubba Wallace,Root Insurance   (23XI Racing),Toyota,367,running,4,29,0
10,16,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,367,running,0,31,0
11,22,10,Aric Almirola,Renegade Insurance   (Stewart Haas Racing),Ford,367,running,0,26,0
12,7,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,367,running,0,25,0
13,9,12,Ryan Blaney,Menards  Moen   (Roger Penske),Ford,367,running,0,34,0
14,30,41,Cole Custer,Feeding America/Wow Wow   (Stewart Haas Racing),Ford,367,running,0,23,0
15,21,23,Ty Gibbs,Monster Energy   (23XI Racing),Toyota,367,running,0,0,0
16,6,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,367,running,0,21,0
17,13,3,Austin Dillon,BetMGM   (Richard Childress),Chevrolet,367,running,0,20,0
18,36,99,Daniel Suarez,Jockey   (Trackhouse Racing),Chevrolet,367,running,0,22,0
19,14,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,366,running,0,18,0
20,12,1,Ross Chastain,Worldwide Express   (Trackhouse Racing),Chevrolet,366,running,1,22,0
21,28,21,Harrison Burton,Motorcraft  Quick Lane   (Wood Brothers),Ford,366,running,0,16,0
22,29,42,Ty Dillon,EG3 Technologies   (Petty GMS Motorsports),Chevrolet,366,running,0,15,0
23,24,16,Daniel Hemric,AG1 by Athletic Greens   (Matthew Kaulig),Chevrolet,365,running,0,0,0
24,34,7,Corey LaJoie,Built.com   (Spire Motorsports),Chevrolet,365,running,4,13,0
25,26,77,Landon Cassill,Voyager: Crypto for All   (Spire Motorsports),Chevrolet,365,running,1,0,0
26,27,17,Chris Buescher,Fifth Third Bank   (Jack Roush),Ford,365,running,0,11,0
27,19,14,Chase Briscoe,HighPoint.com Lady in Black   (Stewart Haas Racing),Ford,363,running,0,10,0
28,31,38,Todd Gilliland,Southeastern Equipment   (Bob Jenkins),Ford,363,running,0,9,0
29,35,78,B.J. McLeod,Blaster   (B.J. McLeod),Ford,361,running,0,0,0
30,5,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,345,engine,155,25,1
31,17,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,336,water pump,48,21,0
32,32,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,331,crash,0,5,0
33,18,4,Kevin Harvick,Busch Light Retro   (Stewart Haas Racing),Ford,274,exhaust,0,4,0
34,33,15,J.J. Yeley,Jacob Companies  Parts Plus   (Rick Ware),Ford,236,exhaust,0,0,0
35,20,47,Ricky Stenhouse Jr,Kroger/ Irish Spring   (JTG-Daugherty Racing),Chevrolet,164,crash,0,2,0
36,23,9,Chase Elliott,NAPA/Children's   (Rick Hendrick),Chevrolet,113,dvp,0,1,0
