Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,4,Kevin Harvick,Busch Beer Busch Champ Throwback   (Stewart Haas Racing),Ford,367,running,32,49,5
2,12,3,Austin Dillon,American Ethanol Junior Johnson Throwback   (Richard Childress),Chevrolet,367,running,0,38,0
3,13,22,Joey Logano,Shell / Pennzoil Bobby Allison Throwback   (Roger Penske),Ford,367,running,0,38,0
4,30,20,Erik Jones,Sport Clips 2005 Throwback   (Joe Gibbs),Toyota,367,running,0,37,0
5,3,24,William Byron,Liberty University Throwback   (Rick Hendrick),Chevrolet,367,running,0,35,0
6,4,88,Alex Bowman,ChevyGoods.com / Truck Hero   (Rick Hendrick),Chevrolet,367,running,1,43,0
7,15,18,Kyle Busch,M&M's Elliott Sadler 2004 Throwback   (Joe Gibbs),Toyota,367,running,0,37,0
8,16,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,367,running,5,36,0
9,10,10,Aric Almirola,Go Bowling Fireball Roberts Throwback   (Stewart Haas Racing),Ford,367,running,0,28,0
10,9,14,Clint Bowyer,Peak 1990 Throwback   (Stewart Haas Racing),Ford,367,running,0,29,0
11,5,2,Brad Keselowski,Discount Tire 2010 Throwback   (Roger Penske),Ford,367,running,0,26,0
12,14,41,Cole Custer,HaasTooling.com 1965 Throwback   (Stewart Haas Racing),Ford,367,running,0,25,0
13,2,11,Denny Hamlin,Federal Express 1973 Throwback   (Joe Gibbs),Toyota,367,running,19,40,0
14,26,42,Matt Kenseth,McDonald's McDelivery   (Chip Ganassi),Chevrolet,367,running,0,23,0
15,31,6,Ryan Newman,Oscar Mayer 1999 USAC Champ Throwback   (Jack Roush),Ford,367,running,0,22,0
16,19,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,367,running,0,21,0
17,35,37,Ryan Preece,Bush's Beans   (JTG-Daugherty Racing),Chevrolet,367,running,0,20,0
18,22,48,Jimmie Johnson,Ally Earnhardt & Petty Tribute   (Rick Hendrick),Chevrolet,367,running,0,34,0
19,29,47,Ricky Stenhouse Jr,Kroger / Cottonelle / Energizer / Hungry Jack   (JTG-Daugherty Racing),Chevrolet,367,running,0,18,0
20,1,9,Chase Elliott,NAPA Jimmie Johnson '09 Champ Throwback   (Rick Hendrick),Chevrolet,367,running,114,25,0
21,11,21,Matt DiBenedetto,Motorcraft / Quick Lane 1963 Throwback   (Wood Brothers),Ford,366,running,0,16,0
22,6,19,Martin Truex Jr,Bass Pro Shops / Tracker 2003 Throwback   (Joe Gibbs),Toyota,366,running,196,35,2
23,24,8,Tyler Reddick,Caterpillar Jeff Burton Throwback   (Richard Childress),Chevrolet,366,running,0,14,0
24,7,12,Ryan Blaney,Menards / Maytag 2003 Throwback   (Roger Penske),Ford,366,running,0,3,0
25,28,96,Daniel Suarez,Arris 2016 Xfinity Champ Throwback   (Gaunt Brothers),Toyota,364,running,0,12,0
26,20,17,Chris Buescher,Fastenal Blue 500 Sales Event   (Jack Roush),Ford,364,running,0,11,0
27,25,13,Ty Dillon,GEICO Todd Bodine 2010 Throwback   (Germain Racing),Chevrolet,363,running,0,10,0
28,23,15,Brennan Poole,Remember Everyone Deployed 1980's Throwback   (Rick Ware),Chevrolet,362,running,0,9,0
29,34,77,Ross Chastain,Dirty Mo Media 1976 Throwback   (Spire Motorsports),Chevrolet,360,running,0,0,0
30,37,27,J.J. Yeley,Jacob Companies Kenny Irwin Jr 1997 Throwback   (Rick Ware),Ford,360,running,0,0,0
31,32,00,Quin Houff,Permatex Milt Marion 1936 Throwback   (StarCom Racing),Chevrolet,357,running,0,6,0
32,38,7,Josh Bilicki,"Insurance King Tom Baldwin Throwback   (Tommy Baldwin, Jr.)",Chevrolet,356,running,0,0,0
33,39,51,Joey Gase,Carolina Cooker Bobby Allison Throwback   (Rick Ware),Ford,351,running,0,0,0
34,21,95,Christopher Bell,Rheem / TRD 2017 Truck Champ Throwback   (Leavine Family Racing),Toyota,349,running,0,3,0
35,33,66,Timmy Hill,RoofClaim.com Phil Parsons 1984 Throwback   (Carl Long),Toyota,296,overheating,0,0,0
36,18,38,John H. Nemechek,Citgard Elliott Sadler '99-'00 Throwback   (Bob Jenkins),Ford,245,crash,0,1,0
37,27,32,Corey LaJoie,Trump 2020   (Archie St. Hilaire),Ford,234,crash,0,1,0
38,17,43,Bubba Wallace,Cash App   (Richard Petty Motorsports),Chevrolet,217,transmission,0,1,0
39,36,53,James Davison,Signing Day Sports Tom Sneva Throwback   (Rick Ware),Chevrolet,162,engine,0,1,0
