Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,110,running,51,53,5
2,12,8,Kyle Busch,McLaren Custom Grills   (Richard Childress),Chevrolet,110,running,17,45,1
3,17,22,Joey Logano,AutoTrader   (Roger Penske),Ford,110,running,0,43,0
4,7,17,Chris Buescher,Fifth Third Bank   (Jack Roush),Ford,110,running,0,37,0
5,10,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,110,running,7,32,0
6,5,16,A.J. Allmendinger,Gabriel Glas   (Matthew Kaulig),Chevrolet,110,running,0,38,0
7,3,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,110,running,1,39,0
8,16,5,Kyle Larson,Valvoline   (Rick Hendrick),Chevrolet,110,running,0,29,0
9,4,20,Christopher Bell,Rheem / Resideo   (Joe Gibbs),Toyota,110,running,0,38,0
10,15,1,Ross Chastain,Kubota   (Trackhouse Racing),Chevrolet,110,running,1,35,0
11,21,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,110,running,0,27,0
12,13,47,Ricky Stenhouse Jr,Kroger/Cottonelle   (JTG-Daugherty Racing),Chevrolet,110,running,0,32,0
13,22,41,Ryan Preece,Autodesk   (Stewart Haas Racing),Ford,110,running,0,24,0
14,26,24,William Byron,RaptorTough.com   (Rick Hendrick),Chevrolet,110,running,0,30,0
15,14,48,Alex Bowman,Ally Pride   (Rick Hendrick),Chevrolet,110,running,0,24,0
16,25,6,Brad Keselowski,King's Hawaiian   (Jack Roush),Ford,110,running,0,21,0
17,18,23,Bubba Wallace,Door Dash   (23XI Racing),Toyota,110,running,0,20,0
18,6,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,110,running,0,22,0
19,11,3,Austin Dillon,BREZTRI   (Richard Childress),Chevrolet,110,running,0,23,0
20,19,7,Corey LaJoie,Schluter Systems   (Spire Motorsports),Chevrolet,110,running,0,17,0
21,23,31,Justin Haley,Cirkul   (Matthew Kaulig),Chevrolet,110,running,0,16,0
22,9,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,110,running,0,15,0
23,27,77,Ty Dillon,Nations Guard   (Spire Motorsports),Chevrolet,110,running,0,14,0
24,32,51,Todd Gilliland,Serial 1 E-Bikes   (Rick Ware),Ford,110,running,0,13,0
25,34,2,Austin Cindric,America's Tire   (Roger Penske),Ford,110,running,0,12,0
26,35,42,Grant Enfinger,Sunseeker Resort   (Legacy Motor Club),Chevrolet,110,running,0,0,0
27,36,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,110,running,0,10,0
28,20,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,110,running,0,9,0
29,24,14,Chase Briscoe,Ford Performance Racing School   (Stewart Haas Racing),Ford,110,running,0,8,0
30,29,78,Josh Bilicki,Zeigler Auto Group   (B.J. McLeod),Chevrolet,110,running,0,0,0
31,31,12,Ryan Blaney,Menards  Moen   (Roger Penske),Ford,110,running,0,6,0
32,28,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,109,running,0,5,0
33,2,45,Tyler Reddick,The Beast Unleashed   (23XI Racing),Toyota,109,running,0,9,0
34,30,38,Zane Smith,Wellcare   (Bob Jenkins),Ford,109,running,0,0,0
35,33,15,Andy Lally,Camping World   (Rick Ware),Ford,109,running,0,2,0
36,1,11,Denny Hamlin,SportClips Haircuts   (Joe Gibbs),Toyota,92,crash,33,11,1
