driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Martin Truex Jr,8,7,1,1,10,2,17,49,32,28,57.1,20,110,100.0,51,46.4,110,143.5
Kyle Busch,12,1,2,1,28,7,-2,94,96,19,20.2,6,100,90.9,17,15.5,110,112.0
Joey Logano,17,2,3,2,24,9,2,96,94,26,27.1,3,94,85.5,0,0.0,110,98.5
Chris Buescher,7,11,4,2,16,8,13,61,48,37,60.7,4,108,98.2,0,0.0,110,107.2
Chase Elliott,10,16,5,1,19,8,1,64,63,24,37.5,4,103,93.6,7,6.4,110,99.4
A.J. Allmendinger,5,13,6,2,24,8,11,54,43,27,50.0,5,103,93.6,0,0.0,110,100.2
Michael McDowell,3,8,7,1,16,7,15,61,46,37,60.7,2,109,99.1,1,0.9,110,107.5
Kyle Larson,16,17,8,4,27,11,18,78,60,23,29.5,3,95,86.4,0,0.0,110,92.3
Christopher Bell,4,9,9,2,28,6,5,56,51,24,42.9,3,106,96.4,0,0.0,110,106.7
Ross Chastain,15,3,10,1,28,12,-6,77,83,20,26.0,3,65,59.1,1,0.9,110,82.7
Kevin Harvick,21,10,11,2,30,16,-7,73,80,16,21.9,1,51,46.4,0,0.0,110,73.7
Ricky Stenhouse Jr,13,5,12,4,28,13,-14,74,88,19,25.7,1,81,73.6,0,0.0,110,80.5
Ryan Preece,22,20,13,6,30,17,20,89,69,14,15.7,0,38,34.5,0,0.0,110,72.2
William Byron,26,4,14,3,29,14,-2,91,93,15,16.5,1,73,66.4,0,0.0,110,77.7
Alex Bowman,14,18,15,9,29,14,9,69,60,15,21.7,0,78,70.9,0,0.0,110,75.8
Brad Keselowski,25,12,16,7,36,22,-10,110,120,7,6.4,7,9,8.2,0,0.0,110,63.5
Bubba Wallace,18,22,17,5,31,21,3,113,110,15,13.3,0,15,13.6,0,0.0,110,61.0
Ty Gibbs,6,19,18,3,21,13,-4,56,60,11,19.6,4,56,50.9,0,0.0,110,76.2
Austin Dillon,11,6,19,5,34,21,-25,73,98,7,9.6,0,49,44.5,0,0.0,110,60.3
Corey LaJoie,19,23,20,11,29,21,10,70,60,6,8.6,2,9,8.2,0,0.0,110,62.3
Justin Haley,23,29,21,12,30,24,1,86,85,7,8.1,2,4,3.6,0,0.0,110,56.2
Daniel Suarez,9,14,22,3,33,22,-28,88,116,8,9.1,2,12,10.9,0,0.0,110,55.8
Ty Dillon,27,31,23,19,34,28,10,94,84,0,0.0,0,0,0.0,0,0.0,110,43.8
Todd Gilliland,32,30,24,17,35,29,6,85,79,0,0.0,2,0,0.0,0,0.0,110,42.3
Austin Cindric,34,32,25,22,36,31,6,72,66,0,0.0,0,0,0.0,0,0.0,110,36.7
Grant Enfinger,35,34,26,26,36,33,7,48,41,0,0.0,2,0,0.0,0,0.0,110,31.4
Harrison Burton,36,33,27,14,36,32,6,63,57,0,0.0,0,1,0.9,0,0.0,110,35.2
Aric Almirola,20,24,28,11,33,21,10,77,67,7,9.1,0,11,10.0,0,0.0,110,53.0
Chase Briscoe,24,25,29,17,33,23,3,72,69,0,0.0,0,0,0.0,0,0.0,110,46.5
Josh Bilicki,29,26,30,15,33,27,2,102,100,4,3.9,0,0,0.0,0,0.0,110,40.8
Ryan Blaney,31,28,31,3,36,26,-27,93,120,10,10.8,3,19,17.3,0,0.0,110,41.5
Erik Jones,28,27,32,12,35,28,-8,101,109,5,5.0,0,2,1.8,0,0.0,109,31.5
Tyler Reddick,2,21,33,2,33,14,-36,53,89,11,20.8,4,62,56.9,0,0.0,109,69.9
Zane Smith,30,36,34,23,36,31,-4,56,60,0,0.0,2,0,0.0,0,0.0,109,36.0
Andy Lally,33,35,35,23,36,35,-4,49,53,0,0.0,0,0,0.0,0,0.0,109,25.3
Denny Hamlin,1,15,36,1,36,11,2,46,44,11,23.9,14,87,94.6,33,35.9,92,100.8
