driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Kyle Larson,19,6,1,1,20,7,3,51,48,34,66.7,28,393,98.3,30,7.5,400,115.0
Joey Logano,15,24,2,1,36,21,23,60,37,11,18.3,5,109,27.3,25,6.3,400,72.9
Martin Truex Jr,5,29,3,3,32,17,27,68,41,38,55.9,16,246,61.5,0,0.0,400,85.0
Denny Hamlin,11,3,4,1,20,6,10,55,45,44,80.0,30,397,99.3,36,9.0,400,118.1
Chase Briscoe,4,1,5,1,21,5,-5,56,61,39,69.6,51,394,98.5,109,27.3,400,125.8
Aric Almirola,3,5,6,2,19,5,-9,46,55,32,69.6,36,396,99.0,0,0.0,400,114.8
Ryan Blaney,31,13,7,7,31,14,11,63,52,24,38.1,9,293,73.3,0,0.0,400,87.8
Ricky Stenhouse Jr,16,17,8,3,24,17,-17,62,79,12,19.4,1,113,28.3,0,0.0,400,72.9
Bubba Wallace,9,23,9,2,31,14,32,60,28,20,33.3,4,245,61.3,0,0.0,400,86.2
Chase Elliott,24,20,10,9,31,22,9,81,72,10,12.3,3,34,8.5,0,0.0,400,61.0
Alex Bowman,23,12,11,3,30,12,19,75,56,38,50.7,25,350,87.5,0,0.0,400,92.2
Austin Dillon,18,27,12,5,28,19,3,89,86,27,30.3,1,74,18.5,0,0.0,400,66.7
Ross Chastain,34,10,13,1,34,17,-8,45,53,17,37.8,4,228,57.0,31,7.8,400,71.6
Chris Buescher,10,28,14,6,32,21,3,83,80,19,22.9,9,149,37.3,0,0.0,400,63.9
Ryan Preece,1,21,15,1,30,14,10,73,63,6,8.2,25,186,46.5,135,33.8,400,93.7
Christopher Bell,22,11,16,9,29,16,2,66,64,16,24.2,5,162,40.5,0,0.0,400,74.3
Daniel Suarez,2,9,17,1,17,6,-14,25,39,23,92.0,13,369,92.3,7,1.8,400,96.6
Ty Gibbs,12,15,18,9,27,17,-9,76,85,21,27.6,4,144,36.0,0,0.0,400,67.4
Michael McDowell,20,26,19,6,32,22,-11,54,65,16,29.6,0,81,20.3,0,0.0,400,48.5
Kevin Harvick,7,2,20,1,25,7,9,61,52,29,47.5,36,346,86.5,20,5.0,400,101.4
Kyle Busch,17,22,21,12,34,23,-12,63,75,9,14.3,2,64,16.0,0,0.0,400,51.1
Tyler Reddick,6,7,22,2,26,8,-8,49,57,31,63.3,18,358,89.5,0,0.0,400,90.1
William Byron,8,18,23,4,24,16,-20,76,96,22,28.9,8,157,39.3,0,0.0,400,71.2
Brad Keselowski,21,4,24,1,24,13,-10,70,80,25,35.7,2,218,54.5,7,1.8,400,74.1
Todd Gilliland,13,8,25,2,25,13,-14,52,66,27,51.9,3,296,74.2,0,0.0,399,77.0
Corey LaJoie,27,14,26,11,32,23,-15,68,83,9,13.2,0,27,6.8,0,0.0,399,47.8
A.J. Allmendinger,14,16,27,7,33,19,-16,51,67,16,31.4,3,145,36.3,0,0.0,399,64.7
Justin Haley,26,19,28,9,32,23,-7,43,50,0,0.0,0,3,0.8,0,0.0,398,47.5
Harrison Burton,32,32,29,13,32,29,8,41,33,5,12.2,0,6,1.5,0,0.0,398,34.5
Noah Gragson,29,30,30,10,31,26,19,73,54,7,9.6,0,11,2.8,0,0.0,398,38.7
Erik Jones,28,25,31,9,33,28,-5,64,69,6,9.4,0,3,0.8,0,0.0,398,38.2
Ty Dillon,35,34,32,30,36,33,2,36,34,0,0.0,1,0,0.0,0,0.0,397,29.9
Austin Cindric,25,33,33,24,35,33,-8,38,46,0,0.0,1,0,0.0,0,0.0,397,31.7
Zane Smith,33,31,34,2,35,31,5,22,17,0,0.0,0,3,0.8,0,0.0,395,31.3
Anthony Alfredo,30,35,35,30,36,35,-6,20,26,0,0.0,0,0,0.0,0,0.0,390,24.2
J.J. Yeley,36,36,36,33,36,36,-3,11,14,0,0.0,0,0,0.0,0,0.0,337,24.3
