driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Kyle Larson,5,22,1,1,35,11,12,101,89,41,40.6,15,116,69.5,8,4.8,167,106.3
Tyler Reddick,1,8,2,1,32,7,-5,38,43,29,76.3,6,152,91.0,40,24.0,167,122.7
Ryan Blaney,7,7,3,1,28,7,24,73,49,40,54.8,9,150,89.8,0,0.0,167,110.9
Christopher Bell,18,10,4,1,26,11,11,67,56,41,61.2,6,126,75.4,2,1.2,167,92.8
Bubba Wallace,17,1,5,1,28,10,13,66,53,37,56.1,7,146,87.4,26,15.6,167,105.9
Todd Gilliland,24,4,6,1,33,16,-36,70,106,25,35.7,4,92,55.1,1,0.6,167,78.4
Austin Cindric,38,30,7,5,38,24,15,74,59,11,14.9,0,55,32.9,0,0.0,167,60.3
Daniel Suarez,25,23,8,7,36,21,-12,71,83,15,21.1,0,58,34.7,0,0.0,167,59.3
Noah Gragson,21,17,9,1,29,16,21,75,54,27,36.0,6,57,34.1,3,1.8,167,76.2
Chase Elliott,3,2,10,1,35,12,-9,91,100,20,22.0,9,84,50.3,1,0.6,167,97.7
Ricky Stenhouse Jr,9,9,11,2,33,13,6,75,69,24,32.0,0,109,65.3,0,0.0,167,84.3
Carson Hocevar,30,19,12,1,30,19,35,91,56,18,19.8,1,46,27.5,0,0.0,167,65.3
Austin Dillon,11,26,13,5,33,19,0,77,77,10,13.0,0,46,27.5,0,0.0,167,67.7
Corey LaJoie,19,13,14,2,28,14,1,68,67,25,36.8,0,79,47.3,0,0.0,167,78.0
Ross Chastain,28,15,15,1,34,21,-8,94,102,15,16.0,2,49,29.3,8,4.8,167,60.3
Michael McDowell,8,29,16,1,32,15,-20,43,63,14,32.6,5,75,44.9,1,0.6,167,81.7
Zane Smith,27,20,17,3,34,17,26,80,54,16,20.0,1,48,28.7,0,0.0,167,69.1
Cody Ware,36,35,18,11,38,31,-5,69,74,2,2.9,0,1,0.6,0,0.0,167,40.8
Ty Dillon,22,27,19,18,38,29,-14,66,80,0,0.0,1,0,0.0,0,0.0,167,42.0
Justin Haley,35,24,20,4,36,26,-8,83,91,4,4.8,0,20,12.0,0,0.0,167,45.8
Brad Keselowski,26,25,21,1,37,18,6,76,70,18,23.7,2,63,37.7,35,21.0,167,75.5
Chris Buescher,23,34,22,13,38,31,-16,45,61,2,4.4,4,2,1.2,0,0.0,167,54.6
Ty Gibbs,6,14,23,3,30,15,-18,46,64,20,43.5,2,107,64.1,0,0.0,167,72.1
Chase Briscoe,20,12,24,3,28,17,3,73,70,21,28.8,0,73,43.7,0,0.0,167,66.3
Kyle Busch,34,28,25,1,37,18,34,95,61,24,25.3,2,73,44.0,5,3.0,166,67.9
Ryan Preece,31,16,26,8,37,22,-13,84,97,9,10.7,0,60,36.4,0,0.0,165,50.2
Martin Truex Jr,14,11,27,4,39,27,20,78,58,10,12.8,3,26,15.8,0,0.0,165,51.6
Erik Jones,29,33,28,13,36,30,-3,69,72,0,0.0,0,3,1.8,0,0.0,165,32.3
John H. Nemechek,10,5,29,1,31,11,-23,50,73,23,46.0,18,121,75.2,16,9.9,161,88.3
Daniel Hemric,32,31,30,1,37,24,-17,64,81,8,12.5,5,41,25.5,0,0.0,161,56.4
Alex Bowman,13,18,31,3,37,18,-28,66,94,17,25.8,1,69,42.9,0,0.0,161,71.1
Denny Hamlin,2,3,32,1,37,8,20,75,55,30,40.0,8,147,91.3,21,13.0,161,98.4
Jimmie Johnson,33,32,33,11,33,28,21,67,46,7,10.4,1,7,6.4,0,0.0,110,54.2
Joey Logano,12,6,34,3,32,18,-33,47,80,23,48.9,2,99,90.8,0,0.0,109,92.1
Josh Berry,37,21,35,15,37,29,5,71,66,1,1.4,0,1,1.0,0,0.0,104,53.2
Harrison Burton,16,36,36,10,35,28,-6,47,53,7,14.9,0,45,60.8,0,0.0,74,48.8
A.J. Allmendinger,15,37,37,15,38,32,0,39,39,0,0.0,0,0,0.0,0,0.0,74,30.0
William Byron,4,38,38,4,36,26,1,43,42,14,32.6,3,59,80.8,0,0.0,73,67.0
B.J. McLeod,39,39,39,38,39,39,0,1,1,0,0.0,0,0,0.0,0,0.0,15,23.2
