Rank,Driver,Wins,Points
1,Todd Gilliland,0,
1,Ross Chastain,0,
1,Chad Finchum,0,
1,Joey Hand,0,
1,Josh Bilicki,0,
1,Josh Berry,0,
1,Kyle Busch,0,
1,Martin Truex Jr,0,
1,Daniel Hemric,0,
1,Ty Gibbs,0,
1,Chris Buescher,0,
1,Chase Briscoe,0,
1,David Ragan,0,
1,Noah Gragson,0,
1,Will Brown,0,
1,Ryan Preece,0,
