Rank,Driver,Wins,Points
1,Jimmie Johnson,0,
1,Zane Smith,0,
1,Daniel Hemric,0,
1,Alex Bowman,0,
1,Corey LaJoie,0,
1,Bubba Wallace,0,
1,A.J. Allmendinger,0,
1,John H. Nemechek,0,
1,Erik Jones,0,
1,Noah Gragson,0,
1,Chase Briscoe,0,
1,Kyle Busch,0,
1,Martin Truex Jr,0,
1,Cody Ware,0,
1,Ryan Blaney,0,
1,Ty Gibbs,0,
