Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,11,11,,
yellow_flag,12,12,1,competition,none
green_flag,13,21,9,,
yellow_flag,22,22,1,end of stage 1,none
green_flag,23,25,3,,
yellow_flag,26,27,2,#51 stopped on track,none
green_flag,28,41,14,,
yellow_flag,42,43,2,end of stage 2,#51
green_flag,44,90,47,,
Percent of race run under caution: 6.7%             Average green flag run: 16.8 laps
