Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,20,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,500,running,150,51,5
2,1,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,500,running,68,50,0
3,4,12,Ryan Blaney,Discount Tire   (Roger Penske),Ford,500,running,0,43,0
4,9,1,Ross Chastain,Moose Fraternity   (Trackhouse Racing),Chevrolet,500,running,0,39,0
5,11,11,Denny Hamlin,FedEx Freight Direct   (Joe Gibbs),Toyota,500,running,203,52,2
6,12,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,500,running,0,35,0
7,25,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,500,running,0,30,0
8,24,45,Bubba Wallace,Leidos   (23XI Racing),Toyota,500,running,0,30,0
9,3,14,Chase Briscoe,Rush Truck Centers / Cummins   (Stewart Haas Racing),Ford,500,running,25,34,0
10,2,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,500,running,54,45,0
11,10,21,Harrison Burton,Motorcraft  Quick Lane   (Wood Brothers),Ford,500,running,0,26,0
12,7,99,Daniel Suarez,Worldwide Express   (Trackhouse Racing),Chevrolet,500,running,0,29,0
13,19,38,Todd Gilliland,Moji Sushi   (Bob Jenkins),Ford,500,running,0,24,0
14,5,41,Cole Custer,HaasTooling.com   (Stewart Haas Racing),Ford,500,running,0,38,0
15,15,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,500,running,0,23,0
16,8,4,Kevin Harvick,BOOsch Light   (Stewart Haas Racing),Ford,500,running,0,21,0
17,13,34,Michael McDowell,Fr8Auctions.com   (Bob Jenkins),Ford,500,running,0,20,0
18,23,43,Erik Jones,U.S. Air Force   (Petty GMS Motorsports),Chevrolet,498,running,0,19,0
19,26,23,Ty Gibbs,Monster Energy   (23XI Racing),Toyota,498,running,0,0,0
20,27,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,498,running,0,17,0
21,14,7,Corey LaJoie,ARK.io   (Spire Motorsports),Chevrolet,498,running,0,16,0
22,31,47,Ricky Stenhouse Jr,Kroger/Louisiana Hot Sauce   (JTG-Daugherty Racing),Chevrolet,498,running,0,15,0
23,21,16,A.J. Allmendinger,Pardon My Cheesesteak   (Matthew Kaulig),Chevrolet,498,running,0,0,0
24,22,17,Chris Buescher,Fifth Third Bank   (Jack Roush),Ford,497,running,0,13,0
25,17,48,Noah Gragson,Ally   (Rick Hendrick),Chevrolet,497,running,0,0,0
26,30,2,Austin Cindric,Menards  Richmond   (Roger Penske),Ford,497,running,0,11,0
27,29,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,497,running,0,10,0
28,36,51,Cody Ware,Nurtec ODT UBCF   (Rick Ware),Ford,495,running,0,9,0
29,18,18,Kyle Busch,M&M's Halloween   (Joe Gibbs),Toyota,494,running,0,8,0
30,35,15,J.J. Yeley,Rad Cats   (Rick Ware),Ford,488,running,0,0,0
31,32,42,Ty Dillon,U.S. Space Force   (Petty GMS Motorsports),Chevrolet,466,brakes,0,6,0
32,33,77,Landon Cassill,Nations Guard   (Spire Motorsports),Chevrolet,460,crash,0,0,0
33,16,3,Austin Dillon,Dow   (Richard Childress),Chevrolet,316,crash,0,4,0
34,34,78,B.J. McLeod,Motorsport Games Halloween   (B.J. McLeod),Ford,225,fire,0,0,0
35,28,8,Tyler Reddick,3CHI   (Richard Childress),Chevrolet,188,crash,0,2,0
36,6,6,Brad Keselowski,Kohler Generators   (Jack Roush),Ford,500,running,0,1,0
