driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Christopher Bell,20,5,1,1,20,6,21,33,12,29,87.9,74,430,86.0,150,30.0,500,122.8
Kyle Larson,1,3,2,1,12,4,-4,19,23,19,100.0,41,500,100.0,68,13.6,500,121.3
Ryan Blaney,4,6,3,1,14,5,-2,17,19,17,100.0,38,500,100.0,0,0.0,500,112.5
Brad Keselowski,6,7,4,2,14,7,1,26,25,26,100.0,10,500,100.0,0,0.0,500,102.4
Ross Chastain,9,10,5,5,14,10,0,23,23,23,100.0,10,500,100.0,0,0.0,500,91.7
Denny Hamlin,11,1,6,1,12,4,16,31,15,31,100.0,90,500,100.0,203,40.6,500,126.0
Joey Logano,12,8,7,3,15,10,2,22,20,22,100.0,17,500,100.0,0,0.0,500,94.5
William Byron,25,17,8,5,27,16,8,22,14,10,45.5,8,233,46.6,0,0.0,500,76.6
Bubba Wallace,24,11,9,3,24,13,11,30,19,16,53.3,16,364,72.8,0,0.0,500,86.0
Chase Briscoe,3,18,10,1,18,12,-4,13,17,13,100.0,28,237,47.4,25,5.0,500,89.0
Chase Elliott,2,2,11,1,11,3,-2,9,11,9,100.0,53,500,100.0,54,10.8,500,118.4
Harrison Burton,10,14,12,9,17,14,1,16,15,16,100.0,4,430,86.0,0,0.0,500,77.3
Daniel Suarez,7,9,13,3,15,9,2,16,14,15,93.8,13,500,100.0,0,0.0,500,91.3
Todd Gilliland,19,15,14,9,21,17,4,13,9,5,38.5,5,153,30.6,0,0.0,500,67.5
Cole Custer,5,4,15,1,15,5,-10,19,29,19,100.0,14,500,100.0,0,0.0,500,99.0
Aric Almirola,15,12,16,7,17,12,0,21,21,19,90.5,3,372,74.4,0,0.0,500,77.6
Kevin Harvick,8,13,17,5,17,12,-16,12,28,12,100.0,4,481,96.2,0,0.0,500,77.0
Michael McDowell,13,16,18,13,18,16,-3,12,15,12,100.0,1,133,26.6,0,0.0,500,64.4
Erik Jones,23,21,19,19,29,23,8,31,23,0,0.0,0,0,0.0,0,0.0,498,53.5
Ty Gibbs,26,24,20,19,29,24,1,32,31,0,0.0,4,0,0.0,0,0.0,498,51.3
Martin Truex Jr,27,22,21,19,28,22,7,36,29,0,0.0,1,0,0.0,0,0.0,498,56.7
Corey LaJoie,14,20,22,12,26,19,-7,29,36,6,20.7,0,62,12.5,0,0.0,498,63.5
Ricky Stenhouse Jr,31,23,23,21,33,25,2,17,15,0,0.0,0,0,0.0,0,0.0,498,43.0
A.J. Allmendinger,21,28,24,21,32,25,-1,34,35,0,0.0,0,0,0.0,0,0.0,498,50.8
Chris Buescher,22,25,25,19,28,24,-4,8,12,0,0.0,1,0,0.0,0,0.0,497,53.7
Noah Gragson,17,26,26,17,27,24,-13,13,26,0,0.0,0,0,0.0,0,0.0,497,52.3
Austin Cindric,30,29,27,25,31,28,4,18,14,0,0.0,1,0,0.0,0,0.0,497,45.0
Justin Haley,29,27,28,22,32,28,3,20,17,0,0.0,0,0,0.0,0,0.0,497,39.2
Cody Ware,36,30,29,29,36,31,6,19,13,0,0.0,0,0,0.0,0,0.0,495,32.0
Kyle Busch,18,34,30,17,36,31,-17,4,21,0,0.0,0,0,0.0,0,0.0,494,42.2
J.J. Yeley,35,33,31,31,36,34,4,5,1,0,0.0,0,0,0.0,0,0.0,488,28.3
Ty Dillon,32,32,32,29,34,32,-1,6,7,0,0.0,0,0,0.0,0,0.0,466,34.3
Landon Cassill,33,31,33,27,35,30,-1,18,19,0,0.0,0,0,0.0,0,0.0,460,31.5
Austin Dillon,16,19,34,14,33,24,-4,13,17,12,92.3,3,105,33.2,0,0.0,316,60.2
B.J. McLeod,34,35,35,32,36,35,-2,5,7,0,0.0,0,0,0.0,0,0.0,225,23.7
Tyler Reddick,28,36,36,23,29,33,-9,12,21,0,0.0,1,0,0.0,0,0.0,188,33.6
