Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,81,81,,
yellow_flag,82,91,10,end of stage 1,#34
green_flag,92,181,90,,
yellow_flag,182,192,11,end of stage 2,#38
green_flag,193,312,120,,
yellow_flag,313,320,8,#11 stalled frontstretch,#6
green_flag,321,394,74,,
yellow_flag,395,401,7,#38 accident turn 4,#5
green_flag,402,403,2,,
Percent of race run under caution: 8.9%             Average green flag run: 73.4 laps
