driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
Chris Buescher,4,7,1,1,28,8,5,94,89,65,69.1,14,165,82.5,52,26.0,200,130.6
Martin Truex Jr,5,1,2,1,34,6,49,112,63,64,57.1,42,173,86.5,47,23.5,200,131.7
Denny Hamlin,13,5,3,1,31,10,39,144,105,81,56.3,10,166,83.0,1,0.5,200,102.5
Brad Keselowski,12,6,4,1,26,9,12,93,81,50,53.8,18,151,75.5,15,7.5,200,115.4
Kyle Larson,17,15,5,1,31,12,60,127,67,66,52.0,4,141,70.5,2,1.0,200,93.4
Daniel Suarez,14,4,6,1,31,10,17,91,74,52,57.1,7,160,80.0,12,6.0,200,106.8
Ross Chastain,2,9,7,1,24,11,-2,88,90,51,58.0,4,167,83.5,16,8.0,200,101.5
Kevin Harvick,22,17,8,3,30,17,-5,126,131,16,12.7,0,61,30.5,0,0.0,200,78.5
Ryan Blaney,9,11,9,1,26,10,-11,90,101,52,57.8,3,167,83.5,1,0.5,200,97.5
Erik Jones,25,3,10,1,32,13,37,130,93,45,34.6,3,110,55.0,0,0.0,200,84.0
Ty Gibbs,3,20,11,1,27,13,17,117,100,42,35.9,8,140,70.0,1,0.5,200,86.9
Austin Cindric,20,8,12,1,31,11,-13,103,116,49,47.6,2,152,76.0,0,0.0,200,88.9
Christopher Bell,1,31,13,1,33,17,31,97,66,35,36.1,5,98,49.0,1,0.5,200,85.7
Joey Logano,6,13,14,5,31,15,-3,113,116,47,41.6,0,121,60.5,0,0.0,200,76.3
Corey LaJoie,31,24,15,4,32,20,3,126,123,19,15.1,0,35,17.5,0,0.0,200,62.2
Aric Almirola,18,18,16,6,28,18,-17,104,121,16,15.4,2,65,32.5,0,0.0,200,65.9
Harrison Burton,29,12,17,4,36,19,-17,100,117,29,29.0,0,82,41.0,0,0.0,200,61.8
Bubba Wallace,11,2,18,1,28,10,27,97,70,50,51.5,5,145,72.5,21,10.5,200,94.8
Austin Dillon,15,23,19,1,33,19,-22,97,119,18,18.6,0,57,28.5,2,1.0,200,58.7
Ty Dillon,34,22,20,1,34,24,-12,111,123,12,10.8,0,20,10.0,2,1.0,200,50.1
Ricky Stenhouse Jr,27,19,21,7,34,21,-3,130,133,20,15.4,0,36,18.0,0,0.0,200,56.3
Ryan Preece,28,21,22,3,32,18,-13,109,122,25,22.9,0,58,29.1,0,0.0,199,55.2
Justin Haley,26,26,23,8,36,22,-6,109,115,14,12.8,0,32,16.1,0,0.0,199,47.3
Michael McDowell,23,28,24,6,35,23,-15,93,108,5,5.4,0,29,14.6,0,0.0,199,47.0
Cole Custer,33,32,25,6,37,29,-26,66,92,7,10.6,0,5,2.5,0,0.0,199,35.5
A.J. Allmendinger,24,10,26,4,30,19,-15,95,110,36,37.9,0,79,39.7,0,0.0,199,60.3
J.J. Yeley,36,33,27,6,36,28,-25,71,96,10,14.1,0,15,7.5,0,0.0,199,38.7
Austin Hill,30,29,28,9,35,28,-14,76,90,3,3.9,0,17,8.6,0,0.0,198,39.0
Todd Gilliland,32,25,29,6,35,25,-25,112,137,9,8.0,0,15,7.6,0,0.0,197,39.3
Tyler Reddick,16,16,30,1,32,14,-13,66,79,29,43.9,14,125,63.5,7,3.6,197,79.4
Chase Briscoe,21,27,31,8,32,24,-16,80,96,11,13.8,0,35,17.8,0,0.0,197,43.2
Josh Bilicki,37,30,32,1,37,31,-29,24,53,0,0.0,0,2,1.0,1,0.5,196,28.2
Alex Bowman,19,14,33,1,33,19,19,57,38,16,28.1,5,83,61.9,19,14.2,134,62.5
Josh Berry,35,34,34,16,36,33,-7,33,40,0,0.0,0,0,0.0,0,0.0,50,28.3
William Byron,7,35,35,7,19,29,0,29,29,23,79.3,1,45,97.8,0,0.0,46,52.2
Chase Elliott,10,36,36,3,10,31,-3,11,14,10,90.9,0,34,100.0,0,0.0,34,48.2
Kyle Busch,8,37,37,8,15,35,-4,12,16,11,91.7,0,14,100.0,0,0.0,14,25.3
