Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,4,17,Chris Buescher,Castrol Edge   (Jack Roush),Ford,200,running,52,41,5
2,5,19,Martin Truex Jr,Auto-Owners Insurance   (Joe Gibbs),Toyota,200,running,47,55,2
3,13,11,Denny Hamlin,Mavis Tires & Brakes   (Joe Gibbs),Toyota,200,running,1,37,0
4,12,6,Brad Keselowski,Nexlizet   (Jack Roush),Ford,200,running,15,48,0
5,17,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,200,running,2,43,0
6,14,99,Daniel Suarez,Worldwide Express   (Trackhouse Racing),Chevrolet,200,running,12,45,0
7,2,1,Ross Chastain,Jockey   (Trackhouse Racing),Chevrolet,200,running,16,30,0
8,22,4,Kevin Harvick,Busch Light Peach   (Stewart Haas Racing),Ford,200,running,0,29,0
9,9,12,Ryan Blaney,Menards  Knauf   (Roger Penske),Ford,200,running,1,28,0
10,25,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,200,running,0,29,0
11,3,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,200,running,1,34,0
12,20,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,200,running,0,27,0
13,1,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,200,running,1,24,0
14,6,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,200,running,0,27,0
15,31,7,Corey LaJoie,Garner Trucking   (Spire Motorsports),Chevrolet,200,running,0,23,0
16,18,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,200,running,0,21,0
17,29,21,Harrison Burton,Ford 20 Year Sr Master Techs   (Wood Brothers),Ford,200,running,0,20,0
18,11,23,Bubba Wallace,Door Dash   (23XI Racing),Toyota,200,running,21,35,0
19,15,3,Austin Dillon,Dow Mobility Science   (Richard Childress),Chevrolet,200,running,2,18,0
20,34,77,Ty Dillon,Ferris Commercial Mowers   (Spire Motorsports),Chevrolet,200,running,2,17,0
21,27,47,Ricky Stenhouse Jr,Kroger/ Minute Rice   (JTG-Daugherty Racing),Chevrolet,200,running,0,16,0
22,28,41,Ryan Preece,United Rentals   (Stewart Haas Racing),Ford,199,running,0,15,0
23,26,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,199,running,0,14,0
24,23,34,Michael McDowell,Love's / MTS   (Bob Jenkins),Ford,199,running,0,13,0
25,33,51,Cole Custer,Biohaven/Jacob Co.	   (Rick Ware),Ford,199,running,0,0,0
26,24,16,A.J. Allmendinger,Farmsmart   (Matthew Kaulig),Chevrolet,199,running,0,14,0
27,36,15,J.J. Yeley,Grill Blazers   (Rick Ware),Ford,199,running,0,0,0
28,30,62,Austin Hill,Bennett Transportation/Beard   (Beard Motorsports),Chevrolet,198,running,0,0,0
29,32,38,Todd Gilliland,Chicago Pneumatic Compressors   (Bob Jenkins),Ford,197,running,0,8,0
30,16,45,Tyler Reddick,Rocket League   (23XI Racing),Toyota,197,running,7,7,0
31,21,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,197,running,0,6,0
32,37,78,Josh Bilicki,Zeigler Auto Group   (B.J. McLeod),Chevrolet,196,running,1,0,0
33,19,48,Alex Bowman,Ally x Detroit Pistons   (Rick Hendrick),Chevrolet,134,steering,19,14,0
34,35,42,Josh Berry,Sunseeker Resort   (Legacy Motor Club),Chevrolet,50,crash,0,0,0
35,7,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,46,dvp,0,2,0
36,10,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,34,crash,0,1,0
37,8,8,Kyle Busch,Kwik Trip | Kwik Star   (Richard Childress),Chevrolet,14,crash,0,1,0
