Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,1,22,Joey Logano,AutoTrader   (Roger Penske),Ford,260,running,140,59,6
2,4,6,Brad Keselowski,King's Hawaiian   (Jack Roush),Ford,260,running,47,45,0
3,10,20,Christopher Bell,DEWALT   (Joe Gibbs),Toyota,260,running,6,39,0
4,31,7,Corey LaJoie,Celsius   (Spire Motorsports),Chevrolet,260,running,0,34,0
5,16,45,Tyler Reddick,Xfinity 10G Network   (23XI Racing),Toyota,260,running,0,39,0
6,14,11,Denny Hamlin,Shingrix   (Joe Gibbs),Toyota,260,running,14,40,0
7,3,12,Ryan Blaney,BodyArmor Sport Water   (Roger Penske),Ford,260,running,5,37,0
8,28,43,Erik Jones,Allegiant   (Legacy Motor Club),Chevrolet,260,running,0,29,0
9,35,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,260,running,0,28,0
10,17,8,Kyle Busch,Lenovo   (Richard Childress),Chevrolet,260,running,7,31,0
11,2,2,Austin Cindric,Menards  Knauf   (Roger Penske),Ford,260,running,5,45,1
12,22,42,Noah Gragson,Sunseeker Resort   (Legacy Motor Club),Chevrolet,260,running,0,25,0
13,18,1,Ross Chastain,AdventHealth   (Trackhouse Racing),Chevrolet,260,running,5,24,0
14,15,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,260,running,0,31,0
15,23,38,Todd Gilliland,Gary Martin Hays   (Bob Jenkins),Ford,260,running,0,22,0
16,30,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,260,running,0,21,0
17,27,47,Ricky Stenhouse Jr,Kroger/Nature Valley   (JTG-Daugherty Racing),Chevrolet,260,running,7,20,0
18,21,9,Josh Berry,NAPA Auto Parts   (Rick Hendrick),Chevrolet,260,running,0,0,0
19,29,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,260,running,0,23,0
20,13,3,Austin Dillon,Andy's Frozen Custard   (Richard Childress),Chevrolet,260,running,0,17,0
21,12,34,Michael McDowell,Fr8Auctions.com   (Bob Jenkins),Ford,260,running,0,16,0
22,20,31,Justin Haley,LeafFilter Gutter Protection   (Matthew Kaulig),Chevrolet,260,running,0,15,0
23,26,77,Ty Dillon,Ferris Commercial Mowers   (Spire Motorsports),Chevrolet,260,running,0,14,0
24,8,14,Chase Briscoe,HighPoint.com   (Stewart Haas Racing),Ford,259,running,0,13,0
25,32,51,Cody Ware,Biohaven/Jacob Co.   (Rick Ware),Ford,258,running,1,12,0
26,34,15,J.J. Yeley,Barnett Southern Corporation   (Rick Ware),Ford,258,running,0,0,0
27,19,23,Bubba Wallace,Door Dash   (23XI Racing),Toyota,255,running,0,10,0
28,24,41,Ryan Preece,Autodesk/HaasTooling.com   (Stewart Haas Racing),Ford,244,running,0,9,0
29,25,99,Daniel Suarez,Tootsies Orchid Lounge   (Trackhouse Racing),Chevrolet,213,dvp,0,10,0
30,5,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,208,crash,17,7,0
31,9,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,208,crash,0,6,0
32,11,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,192,crash,0,11,0
33,6,4,Kevin Harvick,Busch Light   (Stewart Haas Racing),Ford,190,crash,1,4,0
34,33,21,Harrison Burton,Motorcraft/Quick Lane   (Wood Brothers),Ford,190,dvp,0,3,0
35,7,17,Chris Buescher,Violet Defense   (Jack Roush),Ford,189,crash,5,10,0
36,36,78,B.J. McLeod,B'laster   (B.J. McLeod),Chevrolet,189,crash,0,1,0
