Leader,From Lap,To Lap,# Of Laps
Ryan Blaney,1,14,14
Kurt Busch,15,27,13
Erik Jones,28,29,2
Kevin Harvick,30,49,20
Joey Gase,50,50,1
Denny Hamlin,51,80,30
Ryan Blaney,81,83,3
Denny Hamlin,84,121,38
Kyle Larson,122,158,37
Christopher Bell,159,165,7
Kyle Larson,166,196,31
Christopher Bell,197,199,3
Kyle Larson,200,232,33
Ross Chastain,233,233,1
Kyle Larson,234,269,36
Denny Hamlin,270,278,9
"Martin Truex, Jr.",279,279,1
Kyle Larson,280,298,19
Denny Hamlin,299,367,69
