Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,81,81,,
yellow_flag,82,93,12,end of stage 1,#17
green_flag,94,113,20,,
yellow_flag,114,119,6,debris,#10
green_flag,120,181,62,,
yellow_flag,182,193,12,end of stage 2,#31
green_flag,194,203,10,,
yellow_flag,204,209,6,#20 spun turn 4,#34
green_flag,210,398,189,,
yellow_flag,399,413,15,,#1
green_flag,414,415,2,,
Percent of race run under caution: 12.3%             Average green flag run: 60.7 laps
