Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,19,23,Bubba Wallace,McDonald's   (23XI Racing),Toyota,117,running,5,50,6
2,7,2,Brad Keselowski,Discount Tire   (Roger Penske),Ford,117,running,13,52,0
3,8,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,117,running,9,51,0
4,14,1,Kurt Busch,Monster Energy   (Chip Ganassi),Chevrolet,117,running,9,42,0
5,12,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,117,running,12,38,0
6,24,17,Chris Buescher,Violet Defense   (Jack Roush),Ford,117,running,7,46,1
7,1,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,117,running,6,34,0
8,9,4,Kevin Harvick,Busch Light #Hunt4Busch   (Stewart Haas Racing),Ford,117,running,16,39,0
9,26,43,Erik Jones,U.S. Air Force: Special Warfare   (Richard Petty Motorsports),Chevrolet,117,running,0,30,0
10,30,38,Anthony Alfredo,Georgia Peanuts   (Bob Jenkins),Ford,117,running,1,28,0
11,16,3,Austin Dillon,Breztri   (Richard Childress),Chevrolet,117,running,0,26,0
12,6,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,117,running,2,25,0
13,28,41,Cole Custer,Autodesk / HaasTooling.com   (Stewart Haas Racing),Ford,117,running,7,24,0
14,17,14,Chase Briscoe,Rush Truck Centers / Mobil Delvac 1   (Stewart Haas Racing),Ford,117,running,0,23,0
15,4,12,Ryan Blaney,Menards / Maytag   (Roger Penske),Ford,117,running,0,27,0
16,21,47,Ricky Stenhouse Jr,SunnyD   (JTG-Daugherty Racing),Chevrolet,117,running,10,21,0
17,22,34,Michael McDowell,Love's Travel Stops   (Bob Jenkins),Ford,117,running,0,20,0
18,3,9,Chase Elliott,Adrenaline Shoc   (Rick Hendrick),Chevrolet,117,running,0,23,0
19,35,00,Quin Houff,8 Ball Chocolate Whiskey   (StarCom Racing),Chevrolet,117,running,0,18,0
20,38,16,Justin Haley,Leaf Filter Gutter Protection   (Matthew Kaulig),Chevrolet,117,running,4,0,0
21,25,6,Ryan Newman,Kohler Generators   (Jack Roush),Ford,117,running,0,16,0
22,29,7,Corey LaJoie,Schluter Systems   (Spire Motorsports),Chevrolet,117,running,0,15,0
23,18,99,Daniel Suarez,Good Sam   (Trackhouse Racing),Chevrolet,117,running,0,14,0
24,40,96,Landon Cassill,Carnomaly   (Gaunt Brothers),Toyota,117,running,0,0,0
25,36,53,Joey Gase,Sparks   (Rick Ware),Ford,117,running,0,0,0
26,20,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,117,running,0,11,0
27,2,18,Kyle Busch,M&M's   (Joe Gibbs),Toyota,117,running,4,10,0
28,31,51,Cody Ware,Nurtec ODT   (Rick Ware),Chevrolet,117,running,4,0,0
29,37,15,Garrett Smithley,Boom Mobile   (Rick Ware),Chevrolet,117,running,0,0,0
30,32,78,B.J. McLeod,NASCAR 21 Ignition   (B.J. McLeod),Ford,117,running,0,0,0
31,34,52,Josh Bilicki,Junction Fuels   (Rick Ware),Ford,117,running,0,6,0
32,27,37,Ryan Preece,Kroger/ Velveeta   (JTG-Daugherty Racing),Chevrolet,116,crash,0,5,0
33,23,42,Ross Chastain,Clover   (Chip Ganassi),Chevrolet,116,running,0,7,0
34,39,66,James Davison,Rich Mar Racing   (Carl Long),Ford,116,running,0,3,0
35,15,21,Matt DiBenedetto,Quick Lane Tire & Auto Center   (Wood Brothers),Ford,115,crash,2,2,0
36,10,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,115,crash,0,1,0
37,5,5,Kyle Larson,Cincinnati   (Rick Hendrick),Chevrolet,113,running,3,1,0
38,11,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,97,crash,1,2,0
39,13,8,Tyler Reddick,Realtree   (Richard Childress),Chevrolet,97,crash,2,7,0
40,33,77,Justin Allgaier,Brandt   (Spire Motorsports),Chevrolet,55,crash,0,0,0
