Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,8,88,Alex Bowman,Axalta   (Rick Hendrick),Chevrolet,267,running,88,49,5
2,14,42,Kyle Larson,McDonald's   (Chip Ganassi),Chevrolet,267,running,7,43,0
3,19,22,Joey Logano,Shell / Pennzoil   (Roger Penske),Ford,267,running,0,34,0
4,4,48,Jimmie Johnson,Ally   (Rick Hendrick),Chevrolet,267,running,10,46,0
5,12,2,Brad Keselowski,Miller Lite Stars & Stripes   (Roger Penske),Ford,267,running,0,41,0
6,10,12,Ryan Blaney,Body Armor   (Roger Penske),Ford,267,running,1,31,0
7,21,20,Erik Jones,DeWalt   (Joe Gibbs),Toyota,267,running,1,30,0
8,11,24,William Byron,Liberty University   (Rick Hendrick),Chevrolet,267,running,9,36,0
9,18,19,Martin Truex Jr,Bass Pro Shops / Tracker ATVs & Boats   (Joe Gibbs),Toyota,267,running,0,38,0
10,1,3,Austin Dillon,Dow Univar Solutions   (Richard Childress),Chevrolet,267,running,9,33,0
11,13,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,267,running,0,35,0
12,25,17,Ricky Stenhouse Jr,MCR Safety / Fastenal Patriotic   (Jack Roush),Ford,267,running,2,25,0
13,5,1,Kurt Busch,Global Poker   (Chip Ganassi),Chevrolet,267,running,0,28,0
14,2,4,Kevin Harvick,Jimmy John's   (Stewart Haas Racing),Ford,267,running,132,37,1
15,9,11,Denny Hamlin,FedEx Express   (Joe Gibbs),Toyota,267,running,5,32,1
16,15,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,267,running,0,22,0
17,16,6,Ryan Newman,Oscar Mayer Hot Dogs   (Jack Roush),Ford,267,running,1,20,0
18,27,37,Chris Buescher,Maxwell House / USO   (JTG-Daugherty Racing),Chevrolet,266,running,0,19,0
19,3,8,Daniel Hemric,Liberty National   (Richard Childress),Chevrolet,266,running,0,18,0
20,7,34,Michael McDowell,Love's / Special Forces Charitable Trust   (Bob Jenkins),Ford,266,running,1,25,0
21,24,21,Paul Menard,Menards / FVP   (Wood Brothers),Ford,266,running,0,16,0
22,17,18,Kyle Busch,"Skittles Red, White & Blue   (Joe Gibbs)",Toyota,266,running,0,17,0
23,23,38,David Ragan,Shriners Hospitals for Children   (Bob Jenkins),Ford,265,running,0,14,0
24,28,41,Daniel Suarez,Ruckus   (Stewart Haas Racing),Ford,265,running,1,13,0
25,26,43,Bubba Wallace,Victory Junction   (Richard Petty Motorsports),Chevrolet,264,running,0,12,0
26,31,15,Ross Chastain,Low-T Center   (Jay Robinson),Chevrolet,264,running,0,0,0
27,29,95,Matt DiBenedetto,Procore   (Leavine Family Racing),Toyota,264,running,0,10,0
28,22,47,Ryan Preece,Kroger / Hellmann's / Tyson   (JTG-Daugherty Racing),Chevrolet,264,running,0,9,0
29,38,36,Matt Tifft,Louis Kemp Crab Delights   (Bob Jenkins),Ford,263,running,0,8,0
30,30,32,Corey LaJoie,Coinlotto.com   (Archie St. Hilaire),Ford,263,running,0,7,0
31,33,00,Landon Cassill,StarCom Fiber   (StarCom Racing),Chevrolet,260,running,0,0,0
32,32,52,Bayley Currey,Monarch Crypto Wallet   (Rick Ware),Ford,258,running,0,0,0
33,36,53,Josh Bilicki,InsuranceKing.com   (Rick Ware),Chevrolet,257,running,0,0,0
34,37,27,Reed Sorenson,VIPRacingExperience.com   (Jay Robinson),Chevrolet,249,running,0,3,0
35,20,13,Ty Dillon,GEICO Military   (Germain Racing),Chevrolet,239,running,0,2,0
36,34,51,B.J. McLeod,Jacob Companies   (Rick Ware),Ford,238,running,0,0,0
37,6,14,Clint Bowyer,Toco Warranty   (Stewart Haas Racing),Ford,172,crash,0,1,0
38,35,77,Quin Houff,Sleep6   (Spire Motorsports),Chevrolet,100,track bar,0,1,0
