Condition,From Lap,To Lap,# Of Laps,Reason,Free Pass
green_flag,1,11,11,,
yellow_flag,12,16,5,rain,none
green_flag,17,79,63,,
yellow_flag,80,85,6,#14 spun turn 3,#21
green_flag,86,103,18,,
yellow_flag,104,108,5,fluid turn 4,#18
green_flag,109,161,53,,
yellow_flag,162,166,5,end of stage 2,#12
green_flag,167,172,6,,
yellow_flag,173,176,4,#4 accident turn 2,#8
green_flag,177,267,91,,
Percent of race run under caution: 9.4%             Average green flag run: 40.3 laps
