driver_name,start_pos,mid_race_pos,finish_pos,highest_pos,lowest_pos,avg_pos,pass_diff,green_flag_passes,green_flag_times_passed,quality_passes,pct_quality_passes,fastest_lap,top_15_laps,pct_top_15_laps,laps_led,pct_laps_led,total_laps,driver_rating
William Byron,1,3,1,1,13,2,-10,24,34,18,75.0,10,68,100.0,42,61.8,68,146.8
Christopher Bell,4,10,2,1,34,7,-9,62,71,23,37.1,17,60,88.2,9,13.2,68,119.9
Ty Gibbs,2,2,3,1,13,4,-14,32,46,20,62.5,9,68,100.0,1,1.5,68,120.3
Alex Bowman,17,5,4,2,23,9,-2,61,63,34,55.7,2,58,85.3,0,0.0,68,105.6
Tyler Reddick,3,4,5,1,15,5,-15,37,52,27,73.0,1,68,100.0,1,1.5,68,113.2
A.J. Allmendinger,14,12,6,4,23,10,-10,67,77,40,59.7,0,60,88.2,0,0.0,68,102.5
Ross Chastain,6,1,7,1,18,6,-15,38,53,23,60.5,2,67,98.5,10,14.7,68,110.6
Chris Buescher,20,7,8,7,38,16,11,86,75,13,15.1,1,36,52.9,0,0.0,68,90.6
Kyle Busch,16,6,9,5,29,10,-12,67,79,29,43.3,2,57,83.8,0,0.0,68,95.2
Martin Truex Jr,7,22,10,1,39,19,13,96,83,26,27.1,2,35,51.5,2,2.9,68,86.5
Joey Logano,35,13,11,9,35,18,6,78,72,18,23.1,0,35,51.5,0,0.0,68,78.7
Ryan Blaney,28,27,12,2,32,17,29,101,72,17,16.8,3,23,33.8,0,0.0,68,85.4
Chase Briscoe,32,14,13,10,36,18,0,76,76,14,18.4,0,32,47.1,0,0.0,68,79.3
Denny Hamlin,8,26,14,1,29,14,15,84,69,28,33.3,0,35,51.5,3,4.4,68,84.5
Bubba Wallace,10,18,15,10,39,26,-12,75,87,7,9.3,0,17,25.0,0,0.0,68,63.2
Chase Elliott,9,8,16,5,26,14,-23,96,119,37,38.5,3,38,55.9,0,0.0,68,87.2
Justin Haley,13,9,17,7,31,14,-20,56,76,17,30.4,0,48,70.6,0,0.0,68,79.3
Kyle Larson,15,23,18,5,37,18,0,86,86,22,25.6,2,30,44.1,0,0.0,68,65.7
Austin Cindric,11,19,19,4,39,20,18,93,75,15,16.1,0,16,23.5,0,0.0,68,67.3
Zane Smith,34,17,20,4,34,21,-7,78,85,12,15.4,0,10,14.7,0,0.0,68,65.5
Shane Van Gisbergen,12,16,21,2,33,18,-27,67,94,23,34.3,0,33,48.5,0,0.0,68,75.2
John H. Nemechek,22,32,22,7,38,26,16,93,77,13,14.0,0,11,16.2,0,0.0,68,48.2
Carson Hocevar,18,15,23,10,33,20,-23,67,90,15,22.4,1,15,22.1,0,0.0,68,63.8
Ryan Preece,24,34,24,5,37,25,34,73,39,3,4.1,0,5,7.4,0,0.0,68,51.2
Corey LaJoie,5,30,25,5,37,25,-23,89,112,7,7.9,0,8,11.8,0,0.0,68,50.8
Austin Dillon,21,11,26,4,38,22,18,65,47,8,12.3,0,11,16.2,0,0.0,68,54.8
Todd Gilliland,26,25,27,4,31,21,12,89,77,11,12.4,0,11,16.2,0,0.0,68,57.5
Kaz Grala,23,29,28,13,38,29,0,99,99,5,5.1,0,1,1.5,0,0.0,68,36.8
Ricky Stenhouse Jr,30,21,29,5,34,24,11,93,82,9,9.7,0,9,13.2,0,0.0,68,50.8
Kamui Kobayashi,25,35,30,13,38,28,-12,79,91,3,3.8,0,1,1.5,0,0.0,68,48.0
Harrison Burton,29,20,31,19,38,29,-25,70,95,0,0.0,2,0,0.0,0,0.0,68,41.1
Daniel Suarez,19,24,32,2,38,25,4,65,61,11,16.9,3,17,25.0,0,0.0,68,54.4
Erik Jones,38,31,33,13,38,31,-4,82,86,2,2.4,0,1,1.5,0,0.0,68,30.8
Brad Keselowski,36,28,34,6,36,26,43,112,69,9,8.0,0,10,14.7,0,0.0,68,36.5
Noah Gragson,39,36,35,21,39,32,3,51,48,0,0.0,1,0,0.0,0,0.0,67,30.0
Josh Berry,31,37,36,10,37,32,8,60,52,4,6.7,0,5,7.5,0,0.0,67,33.5
Timmy Hill,37,33,37,33,39,37,-2,12,14,0,0.0,0,0,0.0,0,0.0,66,24.7
Daniel Hemric,33,38,38,8,38,32,39,72,33,6,8.3,0,10,15.2,0,0.0,66,33.5
Michael McDowell,27,39,39,1,39,30,-15,44,59,8,18.2,0,11,21.6,0,0.0,51,41.7
