Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,21,3,Austin Dillon,BREZTRI   (Richard Childress),Chevrolet,160,running,10,41,5
2,6,8,Tyler Reddick,Cheddar's Scratch Kitchen   (Richard Childress),Chevrolet,160,running,13,39,0
3,14,2,Austin Cindric,Menards  Maytag   (Roger Penske),Ford,160,running,13,34,0
4,35,77,Landon Cassill,Voyager: Crypto for All   (Spire Motorsports),Chevrolet,160,running,0,0,0
5,37,62,Noah Gragson,Beard Motorsports/South Point   (Beard Motorsports),Chevrolet,160,running,0,0,0
6,33,51,Cody Ware,Nurtec ODT   (Rick Ware),Ford,160,running,0,31,0
7,36,78,B.J. McLeod,NASCAR Rivals   (B.J. McLeod),Ford,160,running,2,0,0
8,13,19,Martin Truex Jr,Bass Pro Shops   (Joe Gibbs),Toyota,160,running,1,44,0
9,34,15,David Ragan,Select Blinds/Jacob Companies   (Rick Ware),Ford,160,running,0,28,0
10,22,18,Kyle Busch,Interstate Batteries   (Joe Gibbs),Toyota,160,running,7,44,1
11,30,23,Bubba Wallace,Door Dash   (23XI Racing),Toyota,159,running,2,36,0
12,3,22,Joey Logano,Shell Pennzoil   (Roger Penske),Ford,158,running,14,42,1
13,23,45,Ty Gibbs,Monster Energy   (23XI Racing),Toyota,158,running,0,0,0
14,10,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,156,running,11,23,0
15,16,12,Ryan Blaney,Advance Auto Parts   (Roger Penske),Ford,154,running,0,22,0
16,15,41,Cole Custer,Autodesk/HaasTooling.com   (Stewart Haas Racing),Ford,153,running,0,21,0
17,11,43,Erik Jones,FOCUSfactor   (Petty GMS Motorsports),Chevrolet,148,dvp,22,22,0
18,25,42,Ty Dillon,Thorntons   (Petty GMS Motorsports),Chevrolet,144,crash,1,19,0
19,29,21,Harrison Burton,DEX Imaging   (Wood Brothers),Ford,140,dvp,0,26,0
20,7,4,Kevin Harvick,Mobil 1   (Stewart Haas Racing),Ford,139,crash,0,20,0
21,27,10,Aric Almirola,Smithfield   (Stewart Haas Racing),Ford,138,crash,0,16,0
22,20,47,Ricky Stenhouse Jr,Kroger/ NOS   (JTG-Daugherty Racing),Chevrolet,138,crash,0,20,0
23,32,38,Todd Gilliland,First Phase   (Bob Jenkins),Ford,138,crash,0,19,0
24,4,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,137,crash,2,13,0
25,19,11,Denny Hamlin,FedEx Cares   (Joe Gibbs),Toyota,137,crash,13,20,0
26,28,16,Daniel Hemric,Cirkul   (Matthew Kaulig),Chevrolet,137,crash,0,0,0
27,8,17,Chris Buescher,Fifth Third Bank   (Jack Roush),Ford,137,crash,1,10,0
28,18,31,Justin Haley,Celsius   (Matthew Kaulig),Chevrolet,137,crash,8,9,0
29,2,9,Chase Elliott,A SHOC   (Rick Hendrick),Chevrolet,137,crash,31,17,0
30,31,7,Corey LaJoie,Built.com   (Spire Motorsports),Chevrolet,137,running,6,12,0
31,26,14,Chase Briscoe,Mahindra Tractors   (Stewart Haas Racing),Ford,124,crash,0,6,0
32,9,34,Michael McDowell,Horizon Hobby   (Bob Jenkins),Ford,101,crash,2,6,0
33,12,1,Ross Chastain,Jockey   (Trackhouse Racing),Chevrolet,101,crash,0,4,0
34,17,24,William Byron,Axalta   (Rick Hendrick),Chevrolet,101,crash,1,3,0
35,24,6,Brad Keselowski,Castrol   (Jack Roush),Ford,31,dvp,0,2,0
36,5,20,Christopher Bell,Rheem   (Joe Gibbs),Toyota,30,crash,0,1,0
37,1,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,14,engine,0,1,0
